run_type,task,cell_line,holdout_number,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
test,inactive_enhancers_vs_inactive_promoters,H1,4,0.5200456277183865,0.7613078951835632,0.7588816285133362,0.8225533962249756,0.8433690667152405,0.8883837461471558,0.7894357442855835,0.7618377208709717,0.7647937536239624,0.24111837148666382,0.2352062463760376,0.5172001123428345
train,inactive_enhancers_vs_inactive_promoters,H1,5,0.2323088753392234,0.9162544012069702,0.9024277329444885,0.9530382752418518,0.9746044278144836,0.9835453033447266,0.9270427823066711,0.9192727208137512,0.9361177086830139,0.09757224470376968,0.06388232111930847,0.8306365013122559
test,inactive_enhancers_vs_inactive_promoters,H1,5,0.5180679919927017,0.7624659538269043,0.7722257375717163,0.8151716589927673,0.8435798287391663,0.8877307176589966,0.7931177616119385,0.7603347897529602,0.7484438419342041,0.2277742475271225,0.2515561580657959,0.5157875418663025
train,inactive_enhancers_vs_inactive_promoters,H1,6,0.21660426018804246,0.9257060885429382,0.9138949513435364,0.9581629633903503,0.9792158603668213,0.98655766248703,0.9355055689811707,0.9282844662666321,0.9426739811897278,0.08610505610704422,0.05732602998614311,0.8493359088897705
test,inactive_enhancers_vs_inactive_promoters,H1,6,0.5362253082835156,0.7587193250656128,0.778753399848938,0.8055571913719177,0.8380359411239624,0.8837383985519409,0.7919285893440247,0.7543447613716125,0.7299361228942871,0.221246600151062,0.2700639069080353,0.505429744720459
train,inactive_enhancers_vs_inactive_promoters,H1,7,0.25193372975896905,0.9072199463844299,0.891697108745575,0.9478499889373779,0.9716623425483704,0.9815587997436523,0.9189165234565735,0.9106085300445557,0.9295198917388916,0.10830288380384445,0.0704801008105278,0.8127982020378113
test,inactive_enhancers_vs_inactive_promoters,H1,7,0.5077936716701673,0.7583106160163879,0.7686442136764526,0.8114898800849915,0.8405604362487793,0.8883663415908813,0.7894861698150635,0.756054162979126,0.7434641718864441,0.23135578632354736,0.2565357983112335,0.5072984099388123
train,inactive_enhancers_vs_inactive_promoters,H1,8,0.20744260606682638,0.9294357299804688,0.8893430233001709,0.9899523854255676,0.985747754573822,0.9915708303451538,0.9369546175003052,0.938187837600708,0.9870326519012451,0.1106569841504097,0.01296734344214201,0.8637143969535828
test,inactive_enhancers_vs_inactive_promoters,H1,8,0.5505711589170539,0.7498637437820435,0.7056207060813904,0.8445689082145691,0.8322486877441406,0.8825034499168396,0.7688676118850708,0.7595245838165283,0.813428521156311,0.2943792939186096,0.18657149374485016,0.5107007622718811
train,inactive_enhancers_vs_inactive_promoters,H1,9,0.21027280984361188,0.9309002757072449,0.9033665060997009,0.9777409434318542,0.9843264818191528,0.9898268580436707,0.939083456993103,0.93691086769104,0.9704552292823792,0.09663349390029907,0.02954479493200779,0.8631423711776733
