run_type,task,cell_line,holdout_number,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
train,active_enhancers_vs_inactive_enhancers,A549,5,0.010401567310151277,0.9993876814842224,0.9892435669898987,1.0,0.999999463558197,0.9999906420707703,0.9945927262306213,0.994621753692627,1.0,0.010756419040262699,0.0,0.9942845702171326
test,active_enhancers_vs_inactive_enhancers,A549,5,0.5942192101478576,0.9386900663375854,0.011095700785517693,0.11267605423927307,0.5267026424407959,0.06649584323167801,0.020202020183205605,0.5029087662696838,0.9947218298912048,0.9889042973518372,0.005278150085359812,0.018053613603115082
train,active_enhancers_vs_inactive_enhancers,A549,6,0.011123852331586408,0.9988148808479309,0.9791811108589172,1.0,0.9999970197677612,0.9999553561210632,0.9894810914993286,0.9895905256271362,1.0,0.02081887610256672,0.0,0.9889146685600281
test,active_enhancers_vs_inactive_enhancers,A549,6,0.6124536848068237,0.9404281973838806,0.002773925196379423,0.054054055362939835,0.5305836796760559,0.06864706426858902,0.0052770450711250305,0.4999208152294159,0.9970676898956299,0.9972260594367981,0.0029323056805878878,-0.0006799363764002919
train,active_enhancers_vs_inactive_enhancers,A549,7,0.009318751480543253,0.9993481636047363,0.9885495901107788,1.0,0.9999996423721313,0.9999943971633911,0.9942418336868286,0.9942747950553894,1.0,0.011450381949543953,0.0,0.9939149022102356
test,active_enhancers_vs_inactive_enhancers,A549,7,0.6820714122056961,0.9394801259040833,0.011095700785517693,0.13114753365516663,0.523240327835083,0.06868540495634079,0.020460357889533043,0.5033276677131653,0.9955596327781677,0.9889042973518372,0.004440348595380783,0.022273413836956024
train,active_enhancers_vs_inactive_enhancers,A549,8,0.009446300378050467,0.9990321397781372,0.9829978942871094,1.0,0.9999992251396179,0.9999874830245972,0.9914260506629944,0.9914989471435547,1.0,0.017002081498503685,0.0,0.9909541606903076
test,active_enhancers_vs_inactive_enhancers,A549,8,0.6372708213329316,0.9390060901641846,0.005547850392758846,0.06779661029577255,0.5096821188926697,0.06123768538236618,0.010256410576403141,0.500469982624054,0.9953920841217041,0.994452178478241,0.004607908893376589,0.0031983130611479282
train,active_enhancers_vs_inactive_enhancers,A549,9,0.010959469386367033,0.9996839761734009,0.9951422810554504,0.9993031620979309,0.9999760389328003,0.9991999864578247,0.9972183704376221,0.9975501894950867,0.9999580979347229,0.004857737571001053,4.1888324631145224e-05,0.9970532655715942
test,active_enhancers_vs_inactive_enhancers,A549,9,0.6617784202098846,0.9368728995323181,0.015256588347256184,0.10999999940395355,0.5231415033340454,0.06523235142230988,0.02679658867418766,0.5039001107215881,0.9925435781478882,0.9847434163093567,0.007456434424966574,0.020420070737600327
train,active_promoters_vs_inactive_promoters,A549,0,0.044108621430949284,0.9974594712257385,0.9899296164512634,0.9855055212974548,0.9998342990875244,0.9979458451271057,0.9877126216888428,0.9941275119781494,0.9983254671096802,0.010070371441543102,0.001674527651630342,0.9862989187240601
test,active_promoters_vs_inactive_promoters,A549,0,0.5668063179082885,0.8736547231674194,0.09708737581968307,0.23148147761821747,0.6420108079910278,0.17227622866630554,0.1367989033460617,0.5300137996673584,0.9629402160644531,0.9029126167297363,0.03705977648496628,0.08974204212427139
train,active_promoters_vs_inactive_promoters,A549,1,0.033484022743024006,0.9986733794212341,0.9934481978416443,0.9936892986297607,0.9999708533287048,0.9997377991676331,0.9935687184333801,0.996361255645752,0.9992743730545044,0.006551807746291161,0.000725628633517772,0.9928291440010071
test,active_promoters_vs_inactive_promoters,A549,1,0.5307081813299204,0.8781098127365112,0.10631068050861359,0.26937270164489746,0.6528792381286621,0.18791118264198303,0.15245388448238373,0.536578893661499,0.9668471217155457,0.8936893343925476,0.03315287083387375,0.11260005086660385
train,active_promoters_vs_inactive_promoters,A549,2,0.043703237524666726,0.9972591996192932,0.9933268427848816,0.9803616404533386,0.9998465776443481,0.9982515573501587,0.9868016839027405,0.9955191612243652,0.9977114796638489,0.006673137657344341,0.002288521034643054,0.9852989912033081
test,active_promoters_vs_inactive_promoters,A549,2,0.5357464355758473,0.8664964437484741,0.13106796145439148,0.23539668321609497,0.6501851677894592,0.17771117389202118,0.16838166117668152,0.5410600304603577,0.9510520696640015,0.8689320683479309,0.04894792661070824,0.10735160112380981
train,active_promoters_vs_inactive_promoters,A549,3,0.056641717200366835,0.986433744430542,0.879519522190094,0.987602174282074,0.9992151260375977,0.9912452697753906,0.9304325580596924,0.9391248226165771,0.9987301230430603,0.12048046290874481,0.001269850181415677,0.9248474836349487
test,active_promoters_vs_inactive_promoters,A549,3,0.5960347584531277,0.8870701193809509,0.06941747665405273,0.2966805100440979,0.6412136554718018,0.18448248505592346,0.1125098317861557,0.5252484083175659,0.9810793995857239,0.9305825233459473,0.018920578062534332,0.10007965564727783
train,active_promoters_vs_inactive_promoters,A549,4,0.029178190101592685,0.9989863038063049,0.995389461517334,0.9947859644889832,0.9999836683273315,0.9998595714569092,0.9950876235961914,0.9973946809768677,0.9993999600410461,0.004610531497746706,0.0006000390858389437,0.9945225119590759
test,active_promoters_vs_inactive_promoters,A549,4,0.6255052240588997,0.8772087693214417,0.10582524538040161,0.26296743750572205,0.6438661813735962,0.18269111216068268,0.15091727674007416,0.5358617901802063,0.965898334980011,0.8941747546195984,0.0341016910970211,0.10936769843101501
train,active_promoters_vs_inactive_promoters,A549,5,0.04451695758218582,0.9955321550369263,0.9654210209846497,0.9910324811935425,0.9997611045837402,0.997096836566925,0.9780591130256653,0.9822081327438354,0.998995304107666,0.03457898646593094,0.0010047166142612696,0.9756760001182556
test,active_promoters_vs_inactive_promoters,A549,5,0.6040163432495503,0.8836662173271179,0.08106796443462372,0.2792642116546631,0.631228506565094,0.17705386877059937,0.12565839290618896,0.5285062789916992,0.9759446382522583,0.9189320206642151,0.024055367335677147,0.1017468124628067
train,active_promoters_vs_inactive_promoters,A549,6,0.04412450796713273,0.9967085719108582,0.9877457022666931,0.9804889559745789,0.9998036026954651,0.9980295896530151,0.9841039776802063,0.9927425384521484,0.9977393746376038,0.012254307046532631,0.0022606123238801956,0.982276439666748
test,active_promoters_vs_inactive_promoters,A549,6,0.5495767012427125,0.8705011010169983,0.11796116828918457,0.23988154530525208,0.6486786603927612,0.17704859375953674,0.15815164148807526,0.5374926328659058,0.9570240378379822,0.8820388317108154,0.04297594353556633,0.10393748432397842
