run_type,task,cell_line,holdout_number,DenseRectangularMetaLayer_0_dropout_rate,DenseRectangularMetaLayer_0_layers,DenseRectangularMetaLayer_0_units,DenseRectangularMetaLayer_1_dropout_rate,DenseRectangularMetaLayer_1_layers,DenseRectangularMetaLayer_1_units,DenseRectangularMetaLayer_2_dropout_rate,DenseRectangularMetaLayer_2_layers,DenseRectangularMetaLayer_2_units,DenseRectangularMetaLayer_3_dropout_rate,DenseRectangularMetaLayer_3_layers,DenseRectangularMetaLayer_3_units,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
subtrain,active_enhancers_vs_inactive_enhancers,H1,4,0.2441647840908728,1,199,0.11740820484398178,1,256,0.1584390373783103,1,85,0.0115806742109527,2,85,0.2102210332387648,0.9528171420097352,0.2566872537136078,0.5170984268188477,0.801011323928833,0.3321877121925354,0.3430732190608978,0.6223008036613464,0.9879143238067628,0.7433127760887146,0.01208568923175335,0.34284600615501404
valid,active_enhancers_vs_inactive_enhancers,H1,4,0.2441647840908728,1,199,0.11740820484398178,1,256,0.1584390373783103,1,85,0.0115806742109527,2,85,0.21113016679883004,0.95299232006073,0.2633744776248932,0.5203251838684082,0.8041191697120667,0.33215582370758057,0.34972676634788513,0.6255668997764587,0.9877593517303468,0.7366254925727844,0.012240664102137087,0.348671019077301
train,active_enhancers_vs_inactive_enhancers,H1,5,0.3589537785529048,2,56,0.3785214147221164,0,28,0.4614733223900943,1,256,0.3716484582811856,2,256,0.1903654003534654,0.9547088742256165,0.17777778208255768,0.5942228436470032,0.823604941368103,0.3481735587120056,0.2736775279045105,0.5858286023139954,0.9938794374465942,0.8222222328186035,0.006120585836470127,0.30843088030815125
test,active_enhancers_vs_inactive_enhancers,H1,5,0.3589537785529048,2,56,0.3785214147221164,0,28,0.4614733223900943,1,256,0.3716484582811856,2,256,0.19445832937955854,0.9544916152954102,0.15789473056793213,0.6000000238418579,0.7936692833900452,0.3316524624824524,0.25,0.576291561126709,0.9946883320808412,0.8421052694320679,0.005311644170433283,0.29205915331840515
subtrain,active_enhancers_vs_inactive_enhancers,H1,5,0.3589537785529048,2,56,0.3785214147221164,0,28,0.4614733223900943,1,256,0.3716484582811856,2,256,0.18941794153092045,0.9544960856437684,0.17592592537403107,0.5866209268569946,0.8248744606971741,0.35038772225379944,0.2706767022609711,0.584837794303894,0.9937496781349182,0.8240740895271301,0.0062503241933882245,0.30450940132141113
valid,active_enhancers_vs_inactive_enhancers,H1,5,0.3589537785529048,2,56,0.3785214147221164,0,28,0.4614733223900943,1,256,0.3716484582811856,2,256,0.1942893512547016,0.955164909362793,0.187242791056633,0.6066666841506958,0.8162204623222351,0.3385014235973358,0.2861635088920593,0.5905612111091614,0.9938796758651732,0.8127571940422058,0.0061203320510685435,0.3204830884933472
train,active_enhancers_vs_inactive_enhancers,H1,6,0.06504025457109662,0,28,0.26086453084867184,1,227,0.25166086980514,1,227,0.2418547289423643,0,227,0.2005586413422016,0.9547286033630372,0.10740740597248076,0.6796875,0.8282847404479979,0.3472883105278015,0.1855010688304901,0.5524277091026306,0.9974480271339417,0.8925926089286804,0.002551973098888993,0.25834548473358154
test,active_enhancers_vs_inactive_enhancers,H1,6,0.06504025457109662,0,28,0.26086453084867184,1,227,0.25166086980514,1,227,0.2418547289423643,0,227,0.2064682936668396,0.9537805318832396,0.09868421405553818,0.6185566782951355,0.7998571395874023,0.3043939471244812,0.1702127605676651,0.5478067398071289,0.9969292283058168,0.9013158082962036,0.003070794278755784,0.23445820808410645
subtrain,active_enhancers_vs_inactive_enhancers,H1,6,0.06504025457109662,0,28,0.26086453084867184,1,227,0.25166086980514,1,227,0.2418547289423643,0,227,0.1995707296256749,0.954767644405365,0.10853909701108932,0.6806451678276062,0.8298894166946411,0.3539598286151886,0.18722271919250488,0.5529857277870178,0.9974324107170104,0.8914608955383301,0.0025675606448203325,0.2599225342273712
valid,active_enhancers_vs_inactive_enhancers,H1,6,0.06504025457109662,0,28,0.26086453084867184,1,227,0.25166086980514,1,227,0.2418547289423643,0,227,0.2048491328954697,0.9548686742782592,0.11728394776582718,0.6705882549285889,0.8211926817893982,0.3181350529193878,0.19964973628520968,0.5571897029876709,0.9970954060554504,0.8827160596847534,0.0029045643750578165,0.26798251271247864
train,active_enhancers_vs_inactive_enhancers,H1,7,0.2432416992464256,1,199,0.06982371809497848,0,142,0.09878075834871716,0,28,0.4056616410684785,1,256,0.19277285983917689,0.954037308692932,0.056790124624967575,0.7976878881454468,0.8291714787483215,0.3730947375297545,0.10603149980306624,0.5280320048332214,0.9992738366127014,0.9432098865509032,0.0007261711871251464,0.2053648978471756
test,active_enhancers_vs_inactive_enhancers,H1,7,0.2432416992464256,1,199,0.06982371809497848,0,142,0.09878075834871716,0,28,0.4056616410684785,1,256,0.20110029458999634,0.9532274603843688,0.042763158679008484,0.7222222089767456,0.7920220494270325,0.3129534423351288,0.08074533939361572,0.5209665894508362,0.9991700649261476,0.9572368264198304,0.0008299443870782852,0.16837875545024872
subtrain,active_enhancers_vs_inactive_enhancers,H1,7,0.2432416992464256,1,199,0.06982371809497848,0,142,0.09878075834871716,0,28,0.4056616410684785,1,256,0.1932323434442844,0.954051673412323,0.05709876492619515,0.7985611557960509,0.8280233144760132,0.3687800467014313,0.1065770536661148,0.5281863212585449,0.9992738366127014,0.9429012537002563,0.0007261787541210651,0.2060507535934448
valid,active_enhancers_vs_inactive_enhancers,H1,7,0.2432416992464256,1,199,0.06982371809497848,0,142,0.09878075834871716,0,28,0.4056616410684785,1,256,0.19207347147166728,0.9540786147117616,0.0555555559694767,0.8181818127632141,0.8325574994087219,0.3916338086128235,0.10404624044895172,0.5274665951728821,0.9993776082992554,0.9444444179534912,0.0006224066601134838,0.20602695643901825
train,active_enhancers_vs_inactive_enhancers,H1,8,0.10343882586317872,0,256,0.2618550302731644,2,199,0.301556110242709,0,142,0.4375559492453523,1,227,0.253728948533535,0.9555186629295348,0.13251028954982758,0.6909871101379395,0.8310741782188416,0.3728687465190888,0.22237569093704224,0.5647612810134888,0.9970123171806335,0.8674896955490112,0.002987675834447145,0.2899231016635895
test,active_enhancers_vs_inactive_enhancers,H1,8,0.10343882586317872,0,256,0.2618550302731644,2,199,0.301556110242709,0,142,0.4375559492453523,1,227,0.2655029648542404,0.9533064961433412,0.10197368264198303,0.5794392228126526,0.7911586761474609,0.2970898449420929,0.1734265685081482,0.5491194725036621,0.9962652325630188,0.8980262875556946,0.0037347497418522843,0.22945483028888705
subtrain,active_enhancers_vs_inactive_enhancers,H1,8,0.10343882586317872,0,256,0.2618550302731644,2,199,0.301556110242709,0,142,0.4375559492453523,1,227,0.25420253925353475,0.9554343223571776,0.1280864179134369,0.6935933232307434,0.8282433748245239,0.36909857392311096,0.21623969078063965,0.562616765499115,0.9971471428871156,0.8719135522842407,0.0028528450056910515,0.2856104075908661
valid,active_enhancers_vs_inactive_enhancers,H1,8,0.10343882586317872,0,256,0.2618550302731644,2,199,0.301556110242709,0,142,0.4375559492453523,1,227,0.2510990846902132,0.9553624391555786,0.12757201492786407,0.6888889074325562,0.8442159295082092,0.39057564735412603,0.2152777761220932,0.5623337030410767,0.9970954060554504,0.8724279999732971,0.0029045643750578165,0.28392794728279114
train,active_enhancers_vs_inactive_enhancers,H1,9,0.2786249286971067,2,56,0.2896274745730606,0,170,0.1679211768749299,1,142,0.1874170418672373,2,256,0.2310402492682139,0.9544718265533448,0.07983539253473282,0.7376425862312317,0.8175942897796631,0.3529767692089081,0.14407724142074585,0.5392019152641296,0.9985684156417848,0.9201645851135254,0.0014315947191789744,0.2331376522779465
test,active_enhancers_vs_inactive_enhancers,H1,9,0.2786249286971067,2,56,0.2896274745730606,0,170,0.1679211768749299,1,142,0.1874170418672373,2,256,0.23739489674568176,0.9531484842300416,0.0690789446234703,0.6086956262588501,0.7850390076637268,0.300010621547699,0.12407680600881575,0.5334190726280212,0.9977591633796692,0.9309210777282716,0.002240849891677499,0.1941102594137192
subtrain,active_enhancers_vs_inactive_enhancers,H1,9,0.2786249286971067,2,56,0.2896274745730606,0,170,0.1679211768749299,1,142,0.1874170418672373,2,256,0.2314176880900965,0.9542244672775269,0.07510288059711456,0.7227723002433777,0.8173406720161438,0.34708371758461,0.13606710731983185,0.5368252396583557,0.998547613620758,0.9248971343040466,0.0014523575082421305,0.22348737716674805
valid,active_enhancers_vs_inactive_enhancers,H1,9,0.2786249286971067,2,56,0.2896274745730606,0,170,0.1679211768749299,1,142,0.1874170418672373,2,256,0.2303508467972279,0.9555599689483644,0.1008230447769165,0.7903226017951965,0.8187611103057861,0.3779858350753784,0.17883211374282834,0.5497372150421143,0.9986514449119568,0.8991769552230835,0.0013485477538779378,0.2725757658481598
train,active_promoters_vs_inactive_promoters,H1,0,0.2423033678331537,0,56,0.018898806122520304,1,85,0.39347805378765627,2,56,0.3949550499961936,0,113,0.2696374283431056,0.8821210265159607,0.23426802456378934,0.6657782793045044,0.8948093056678772,0.5498954057693481,0.3465834259986877,0.6080787181854248,0.9818893671035768,0.7657319903373718,0.01811065711081028,0.34747159481048584
test,active_promoters_vs_inactive_promoters,H1,0,0.2423033678331537,0,56,0.018898806122520304,1,85,0.39347805378765627,2,56,0.3949550499961936,0,113,0.28247560428667673,0.875757098197937,0.19954988360404968,0.6045454740524292,0.8796980977058411,0.5024952888488771,0.3000563979148865,0.5897235274314879,0.9798972010612488,0.8004500865936279,0.02010282501578331,0.2973743975162506
subtrain,active_promoters_vs_inactive_promoters,H1,0,0.2423033678331537,0,56,0.018898806122520304,1,85,0.39347805378765627,2,56,0.3949550499961936,0,113,0.2694402829408646,0.8825618028640747,0.2361078560352325,0.6702163219451904,0.895300030708313,0.5506395101547241,0.3491981029510498,0.6091087460517883,0.9821096658706664,0.7638921737670898,0.01789034716784954,0.3505875468254089
valid,active_promoters_vs_inactive_promoters,H1,0,0.2423033678331537,0,56,0.018898806122520304,1,85,0.39347805378765627,2,56,0.3949550499961936,0,113,0.2706169987481738,0.8808585405349731,0.22831691801548004,0.653691291809082,0.8930983543395996,0.5483938455581665,0.33842945098876953,0.604843020439148,0.981369137763977,0.7716830968856812,0.018630849197506905,0.3382555544376373
train,active_promoters_vs_inactive_promoters,H1,1,0.14532904197391028,0,0,0.0028523331529570002,1,0,0.18737184291267409,0,56,0.32991002621684673,2,256,0.302085764682331,0.8785542845726013,0.3049798309803009,0.5864742994308472,0.8776594996452332,0.5053168535232544,0.401283323764801,0.6359317898750305,0.9668837785720824,0.6950201392173767,0.03311621770262718,0.3637934625148773
test,active_promoters_vs_inactive_promoters,H1,1,0.14532904197391028,0,0,0.0028523331529570002,1,0,0.18737184291267409,0,56,0.32991002621684673,2,256,0.3025923054429549,0.8765580654144287,0.29857465624809265,0.5718390941619873,0.8781675100326538,0.4885922074317932,0.3923114836215973,0.6320728659629822,0.9655710458755492,0.7014253735542297,0.034428976476192474,0.3528042137622833
subtrain,active_promoters_vs_inactive_promoters,H1,1,0.14532904197391028,0,0,0.0028523331529570002,1,0,0.18737184291267409,0,56,0.32991002621684673,2,256,0.3024766353368759,0.8784944415092468,0.3069167733192444,0.5852895379066467,0.8771498799324036,0.5053660869598389,0.4026763141155243,0.6367143988609314,0.9665120244026184,0.6930832266807556,0.03348798677325249,0.3644775748252869
valid,active_promoters_vs_inactive_promoters,H1,1,0.14532904197391028,0,0,0.0028523331529570002,1,0,0.18737184291267409,0,56,0.32991002621684673,2,256,0.3001144012761495,0.8782303929328918,0.2930145263671875,0.5879586338996887,0.8797737956047058,0.5049535632133484,0.3911139070987701,0.630692720413208,0.9683708548545836,0.7069854736328125,0.03162911534309387,0.3567371964454651
train,active_promoters_vs_inactive_promoters,H1,2,0.09611384739170087,1,256,0.04219642707649696,1,0,0.08880871719560124,0,85,0.01863855912942192,0,227,0.2851918142634078,0.8792300820350647,0.2096970826387405,0.6464295983314514,0.8780513405799866,0.5132712125778198,0.3166690170764923,0.596017062664032,0.9823370575904846,0.7903029322624207,0.017662946134805683,0.32088541984558105
test,active_promoters_vs_inactive_promoters,H1,2,0.09611384739170087,1,256,0.04219642707649696,1,0,0.08880871719560124,0,85,0.01863855912942192,0,227,0.29307692884644376,0.8735545873641968,0.18792198598384854,0.5812065005302429,0.8713721036911011,0.476377010345459,0.2840135991573334,0.5835340619087219,0.9791461825370787,0.8120779991149902,0.020853793248534203,0.2796044945716858
subtrain,active_promoters_vs_inactive_promoters,H1,2,0.09611384739170087,1,256,0.04219642707649696,1,0,0.08880871719560124,0,85,0.01863855912942192,0,227,0.28673702698946,0.8790732622146606,0.209144189953804,0.6445086598396301,0.8760663866996765,0.5112538933753967,0.31580811738967896,0.595690131187439,0.9822360277175904,0.7908558249473572,0.017763977870345116,0.31974223256111145
valid,active_promoters_vs_inactive_promoters,H1,2,0.09611384739170087,1,256,0.04219642707649696,1,0,0.08880871719560124,0,85,0.01863855912942192,0,227,0.2788937004312637,0.8795444369316101,0.2081575244665146,0.6529411673545837,0.8861754536628723,0.5225564241409302,0.3156772255897522,0.5955576896667479,0.9829578399658204,0.7918424606323242,0.017042173072695732,0.3220106065273285
train,active_promoters_vs_inactive_promoters,H1,3,0.3529271018112796,0,113,0.06501517669259475,0,142,0.473846684650133,0,142,0.17714020424828636,1,256,0.2839623449233393,0.8770024180412292,0.3786926865577698,0.557657778263092,0.8800819516181946,0.5006298422813416,0.4510723948478699,0.6662169694900513,0.9537412524223328,0.6213073134422302,0.04625871777534485,0.39379554986953735
test,active_promoters_vs_inactive_promoters,H1,3,0.3529271018112796,0,113,0.06501517669259475,0,142,0.473846684650133,0,142,0.17714020424828636,1,256,0.2878781853220131,0.874555766582489,0.3675918877124785,0.5444444417953491,0.8746066093444824,0.4774336218833923,0.43887147307395935,0.6601116061210632,0.9526312947273254,0.632408082485199,0.04736872389912605,0.3803177177906037
subtrain,active_promoters_vs_inactive_promoters,H1,3,0.3529271018112796,0,113,0.06501517669259475,0,142,0.473846684650133,0,142,0.17714020424828636,1,256,0.2836625469326973,0.8768518567085266,0.37702226638793945,0.5569795370101929,0.8798400163650513,0.4995418787002564,0.449664443731308,0.6654216051101685,0.9538208842277528,0.6229777336120605,0.04617911949753761,0.3924773633480072
valid,active_promoters_vs_inactive_promoters,H1,3,0.3529271018112796,0,113,0.06501517669259475,0,142,0.473846684650133,0,142,0.17714020424828636,1,256,0.28186507310186115,0.8782929778099059,0.3764650821685791,0.566290557384491,0.8812071084976196,0.5067899823188782,0.4522669613361359,0.6660271883010864,0.9555892348289491,0.6235349178314209,0.04441074654459953,0.3971317112445831
train,active_promoters_vs_inactive_promoters,H1,4,0.4057822132916673,0,28,0.2130036285392504,1,227,0.04745745177787103,1,0,0.24965961102524675,0,227,0.2934472777020817,0.8784040808677673,0.21007221937179565,0.634022057056427,0.8782688975334167,0.509940505027771,0.3155818581581116,0.5956991910934448,0.9813261032104492,0.7899277806282043,0.01867390796542168,0.31660908460617065
test,active_promoters_vs_inactive_promoters,H1,4,0.4057822132916673,0,28,0.2130036285392504,1,227,0.04745745177787103,1,0,0.24965961102524675,0,227,0.2951998991679542,0.8751564025878906,0.1954238563776016,0.5988505482673645,0.8728474974632263,0.4821326732635498,0.2946832478046417,0.5876316428184509,0.9798393845558168,0.8045761585235596,0.02016059122979641,0.29202911257743835
subtrain,active_promoters_vs_inactive_promoters,H1,4,0.4057822132916673,0,28,0.2130036285392504,1,227,0.04745745177787103,1,0,0.24965961102524675,0,227,0.2942496308684349,0.8778843283653259,0.2085580378770828,0.6277346611022949,0.8770907521247864,0.5070079565048218,0.3130939900875092,0.5947561860084534,0.9809542894363404,0.7914419770240784,0.01904572732746601,0.3130818903446197
valid,active_promoters_vs_inactive_promoters,H1,4,0.4057822132916673,0,28,0.2130036285392504,1,227,0.04745745177787103,1,0,0.24965961102524675,0,227,0.2893474184804493,0.8802327513694763,0.21847163140773773,0.6535764336585999,0.8831815123558044,0.5219654440879822,0.3274771571159363,0.6003175377845764,0.9821634888648988,0.7815283536911011,0.01783651113510132,0.3304913341999054
train,active_promoters_vs_inactive_promoters,H1,5,0.14384058411574324,0,113,0.16121554065833724,1,142,0.06534073096059366,1,227,0.2712782718027926,0,227,0.2750253845898869,0.881783127784729,0.31576478481292725,0.6102954745292664,0.8902570009231567,0.5311896204948425,0.4161928296089173,0.6423568725585938,0.968949019908905,0.6842352151870728,0.031050967052578926,0.3818826079368591
test,active_promoters_vs_inactive_promoters,H1,5,0.14384058411574324,0,113,0.16121554065833724,1,142,0.06534073096059366,1,227,0.2712782718027926,0,227,0.2962126918608629,0.8751063942909241,0.2940735220909119,0.5612025856971741,0.8708545565605164,0.4703037440776825,0.38592174649238586,0.6293312311172485,0.96458899974823,0.7059264779090881,0.03541101142764092,0.344908207654953
subtrain,active_promoters_vs_inactive_promoters,H1,5,0.14384058411574324,0,113,0.16121554065833724,1,142,0.06534073096059366,1,227,0.2712782718027926,0,227,0.27563606572151184,0.8815606236457825,0.3167643547058105,0.6078740358352661,0.8897380232810974,0.5298565030097961,0.4164932668209076,0.6426491737365723,0.9685339331626892,0.6832356452941895,0.03146607056260109,0.3814056217670441
valid,active_promoters_vs_inactive_promoters,H1,5,0.14384058411574324,0,113,0.16121554065833724,1,142,0.06534073096059366,1,227,0.2712782718027926,0,227,0.2726711250013775,0.8830485939979553,0.3098921775817871,0.6247637271881104,0.8925426602363586,0.5369861721992493,0.41429018974304205,0.6406118869781494,0.9713315963745116,0.6901078224182129,0.028668399900197983,0.3846538662910461
train,active_promoters_vs_inactive_promoters,H1,6,0.1611082975123206,2,142,0.2318862219836426,0,85,0.022232268937485963,0,0,0.20287617360528065,0,142,0.2893393017327824,0.8781037330627441,0.3685641884803772,0.5665273070335388,0.8803352117538452,0.5037838816642761,0.4465909004211426,0.6625680923461914,0.9565719962120056,0.6314358115196228,0.043428026139736176,0.3926788866519928
test,active_promoters_vs_inactive_promoters,H1,6,0.1611082975123206,2,142,0.2318862219836426,0,85,0.022232268937485963,0,0,0.20287617360528065,0,142,0.29082211135308955,0.875757098197937,0.3627156913280487,0.5525714159011841,0.8762227296829224,0.4838456511497498,0.4379529058933258,0.6587421894073486,0.9547686576843262,0.6372843384742737,0.04523135721683502,0.3818887174129486
subtrain,active_promoters_vs_inactive_promoters,H1,6,0.1611082975123206,2,142,0.2318862219836426,0,85,0.022232268937485963,0,0,0.20287617360528065,0,142,0.2864852223992348,0.879511296749115,0.3739742040634155,0.5745677351951599,0.883088231086731,0.5111015439033508,0.453060656785965,0.6656666994094849,0.9573592543601991,0.6260257959365845,0.042640767991542816,0.40007734298706055
valid,active_promoters_vs_inactive_promoters,H1,6,0.1611082975123206,2,142,0.2318862219836426,0,85,0.022232268937485963,0,0,0.20287617360528065,0,142,0.2990209663671161,0.8722858428955078,0.3464603722095489,0.5331890583038329,0.8689773082733154,0.4752960205078125,0.4200056791305542,0.6498693823814392,0.953278422355652,0.6535395979881287,0.046721547842025764,0.3621998727321625
train,active_promoters_vs_inactive_promoters,H1,7,0.0403777777745446,0,256,0.1054399731792991,1,199,0.014831730107946306,0,28,0.027262368256724068,0,142,0.2794544101713565,0.8802062273025513,0.26540371775627136,0.6193915605545044,0.8835058808326721,0.5205093622207642,0.3715861439704895,0.620144248008728,0.9748848080635072,0.7345962524414062,0.02511517703533173,0.3519212305545807
test,active_promoters_vs_inactive_promoters,H1,7,0.0403777777745446,0,256,0.1054399731792991,1,199,0.014831730107946306,0,28,0.027262368256724068,0,142,0.28817729746239096,0.8767582774162292,0.2693173289299011,0.5827922224998474,0.8732369542121887,0.4901018440723419,0.36839404702186573,0.6198126077651978,0.9703078866004944,0.7306826710700989,0.02969210408627987,0.3387471437454224
subtrain,active_promoters_vs_inactive_promoters,H1,7,0.0403777777745446,0,256,0.1054399731792991,1,199,0.014831730107946306,0,28,0.027262368256724068,0,142,0.28006930845975875,0.8801996111869812,0.26424384117126465,0.6199119687080383,0.8831169605255127,0.5206290483474731,0.3705408573150635,0.6196473836898804,0.9750509858131408,0.7357561588287354,0.024949001148343086,0.35132700204849243
valid,active_promoters_vs_inactive_promoters,H1,7,0.0403777777745446,0,256,0.1054399731792991,1,199,0.014831730107946306,0,28,0.027262368256724068,0,142,0.2783476258554156,0.8801702260971069,0.26582279801368713,0.6189956068992615,0.8850573301315308,0.5204953551292419,0.3719252347946167,0.6203103065490723,0.974797785282135,0.7341772317886353,0.025202196091413498,0.3520379066467285
train,active_promoters_vs_inactive_promoters,H1,8,0.3157176968736432,1,256,0.33482240468886704,0,199,0.002107513387384033,0,113,0.06816275316058497,0,0,0.2926337182426605,0.8736733794212341,0.09725218266248704,0.6890365481376648,0.8765683174133301,0.5089607834815979,0.17044708132743835,0.5452466011047363,0.993241012096405,0.9027478098869324,0.0067590009421110145,0.2263673096895218
test,active_promoters_vs_inactive_promoters,H1,8,0.3157176968736432,1,256,0.33482240468886704,0,199,0.002107513387384033,0,113,0.06816275316058497,0,0,0.3021253102187869,0.8733543753623962,0.10202550888061523,0.6666666865348816,0.8752653002738953,0.4878796339035034,0.17696811258792874,0.5470846295356749,0.9921437501907348,0.8979744911193848,0.0078562768176198,0.2264048606157303
subtrain,active_promoters_vs_inactive_promoters,H1,8,0.3157176968736432,1,256,0.33482240468886704,0,199,0.002107513387384033,0,113,0.06816275316058497,0,0,0.2925119127631187,0.8735666275024414,0.09601406753063202,0.6882352828979492,0.8767578005790709,0.5095186829566956,0.16851851344108582,0.5446582436561584,0.9933024048805236,0.9039859175682068,0.006697596982121468,0.22470462322235107
valid,active_promoters_vs_inactive_promoters,H1,8,0.3157176968736432,1,256,0.33482240468886704,0,199,0.002107513387384033,0,113,0.06816275316058497,0,0,0.2925231979479865,0.8733496069908142,0.09610876441001892,0.6810631155967712,0.8756164312362671,0.5064150094985962,0.16844700276851654,0.5445881485939026,0.9930675625801086,0.9038912057876588,0.006932409014552832,0.22309118509292605
train,active_promoters_vs_inactive_promoters,H1,9,0.20451763938628145,0,0,0.08617165108685182,0,56,0.14610616664160025,0,28,0.09202895928564724,2,256,0.2958874746728629,0.8769147992134094,0.29419487714767456,0.5760191082954407,0.8765031099319458,0.4906410276889801,0.38947170972824097,0.6304237842559814,0.9666526913642884,0.7058051228523254,0.03334729373455048,0.35197651386260986
test,active_promoters_vs_inactive_promoters,H1,9,0.20451763938628145,0,0,0.08617165108685182,0,56,0.14610616664160025,0,28,0.09202895928564724,2,256,0.2973787724217282,0.8733543753623962,0.2779444754123688,0.5505200624465942,0.871540367603302,0.4707555770874024,0.3693918287754059,0.6214978098869324,0.9650511145591736,0.7220554947853088,0.03494887799024582,0.32964688539505005
subtrain,active_promoters_vs_inactive_promoters,H1,9,0.20451763938628145,0,0,0.08617165108685182,0,56,0.14610616664160025,0,28,0.09202895928564724,2,256,0.2954085340499878,0.8771803379058838,0.2942555546760559,0.578207790851593,0.8773188591003418,0.4919978976249695,0.3900240957736969,0.6306004524230957,0.9669452905654908,0.7057444453239441,0.033054716885089874,0.3530401885509491
valid,active_promoters_vs_inactive_promoters,H1,9,0.20451763938628145,0,0,0.08617165108685182,0,56,0.14610616664160025,0,28,0.09202895928564724,2,256,0.29768511061630554,0.876102864742279,0.2850445508956909,0.5719661116600037,0.873274028301239,0.4870558381080627,0.3804755806922913,0.6260939240455627,0.9671432971954346,0.7149554491043091,0.03285672888159752,0.3441843390464783
train,active_enhancers_vs_active_promoters,H1,0,0.1357291167640189,1,199,0.34927292191256665,0,56,0.07972263504304028,0,256,0.15238782444488794,2,227,0.34989487666350144,0.9194225668907166,0.9831191897392272,0.9229617714881896,0.968427836894989,0.9923335313796996,0.9520911574363708,0.8115184307098389,0.6399176716804504,0.016880802810192108,0.3600822985172272,0.7144238352775574
test,active_enhancers_vs_active_promoters,H1,0,0.1357291167640189,1,199,0.34927292191256665,0,56,0.07972263504304028,0,256,0.15238782444488794,2,227,0.41962948900002706,0.8918753862380981,0.9696174263954164,0.9044786691665648,0.9264298677444458,0.9783353209495544,0.9359160065650941,0.7603021264076233,0.5509868264198303,0.03038259595632553,0.4490131437778473,0.6078715324401855
subtrain,active_enhancers_vs_active_promoters,H1,0,0.1357291167640189,1,199,0.34927292191256665,0,56,0.07972263504304028,0,256,0.15238782444488794,2,227,0.3492574313791787,0.9220927953720092,0.9838218092918396,0.925248086452484,0.9687459468841552,0.9924384355545044,0.953636348247528,0.8175281882286072,0.6512345671653748,0.0161781944334507,0.34876543283462524,0.7246823906898499
valid,active_enhancers_vs_active_promoters,H1,0,0.1357291167640189,1,199,0.34927292191256665,0,56,0.07972263504304028,0,256,0.15238782444488794,2,227,0.3565155267715454,0.9079801440238952,0.982653558254242,0.9113043546676636,0.9651179909706116,0.9913461804389954,0.9456350207328796,0.7814502716064453,0.5802469253540039,0.01734646037220955,0.4197530746459961,0.6690921187400818
train,active_enhancers_vs_active_promoters,H1,1,0.07259205702435535,2,199,0.35653755164358153,0,256,0.1591007015912137,0,56,0.2248765922005775,2,256,0.3416204183147504,0.9254563450813292,0.9521710872650146,0.9561163783073424,0.9694237112998962,0.9930533170700072,0.9541396498680116,0.8802007436752319,0.8082304596900941,0.04782894253730774,0.191769540309906,0.7551689743995667
test,active_enhancers_vs_active_promoters,H1,1,0.07259205702435535,2,199,0.35653755164358153,0,256,0.1591007015912137,0,56,0.2248765922005775,2,256,0.4386116747672741,0.9028711318969728,0.93735933303833,0.9430188536643982,0.9227596521377563,0.975916862487793,0.9401805996894836,0.8445020318031311,0.7516447305679321,0.06264065951108932,0.2483552694320679,0.682163417339325
subtrain,active_enhancers_vs_active_promoters,H1,1,0.07259205702435535,2,199,0.35653755164358153,0,256,0.1591007015912137,0,56,0.2248765922005775,2,256,0.3402222823805925,0.9247660636901855,0.952520489692688,0.9549835324287416,0.969670832157135,0.9931355118751526,0.9537504315376282,0.8777520060539246,0.8029835224151611,0.047479484230279916,0.19701646268367767,0.7522357106208801
valid,active_enhancers_vs_active_promoters,H1,1,0.07259205702435535,2,199,0.35653755164358153,0,256,0.1591007015912137,0,56,0.2248765922005775,2,256,0.3368571454828436,0.9270713925361632,0.9503047466278076,0.9597538113594056,0.9686288833618164,0.9927635788917542,0.9550058841705322,0.8877037763595581,0.8251028656959534,0.04969526454806328,0.17489711940288544,0.7629439830780029
train,active_enhancers_vs_active_promoters,H1,2,0.16179005895756474,3,142,0.20457907530134872,2,227,0.44548126632624624,0,199,0.4644796041484627,1,227,0.5302154811529013,0.9495149850845336,0.9636124968528748,0.9741182923316956,0.9868655204772948,0.9971029758453368,0.9688369035720824,0.925633430480957,0.8876543045043945,0.036387506872415536,0.11234568059444427,0.836333692073822
test,active_enhancers_vs_active_promoters,H1,2,0.16179005895756474,3,142,0.20457907530134872,2,227,0.44548126632624624,0,199,0.4644796041484627,1,227,0.6589873891610366,0.8982895612716675,0.9283570647239684,0.9457393884658812,0.9294589757919312,0.9765267372131348,0.9369676113128662,0.8474022150039673,0.7664473652839661,0.0716429129242897,0.23355263471603396,0.674621045589447
subtrain,active_enhancers_vs_active_promoters,H1,2,0.16179005895756474,3,142,0.20457907530134872,2,227,0.44548126632624624,0,199,0.4644796041484627,1,227,0.5306821000285264,0.947775423526764,0.961781919002533,0.9737685322761536,0.986526906490326,0.9970251321792604,0.967738151550293,0.9240493774414062,0.8863168954849243,0.03821805492043495,0.11368312686681747,0.8312146067619324
valid,active_enhancers_vs_active_promoters,H1,2,0.16179005895756474,3,142,0.20457907530134872,2,227,0.44548126632624624,0,199,0.4644796041484627,1,227,0.5279163230549205,0.954562783241272,0.9634317755699158,0.9804389476776124,0.9875949621200562,0.997273325920105,0.9718609452247621,0.9395347833633424,0.9156378507614136,0.03656821325421333,0.08436214178800583,0.8548508882522583
