run_type,task,cell_line,holdout_number,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
test,active_enhancers_vs_inactive_enhancers,HepG2,9,0.8170454913377762,0.8700323700904846,0.046689894050359726,0.19476744532585144,0.5420165657997131,0.13728384673595428,0.07532321661710739,0.5110031366348267,0.9753163456916809,0.9533101320266724,0.02468365617096424,0.04290873929858208
train,active_promoters_vs_inactive_promoters,HepG2,0,0.05601997027239099,0.9961954355239868,0.9998225569725037,0.9739047884941101,0.9999627470970154,0.9997673630714417,0.9866935014724731,0.9977110624313354,0.995599627494812,0.00017741505871526897,0.0044003440998494625,0.9845898747444153
test,active_promoters_vs_inactive_promoters,HepG2,0,0.6027108340323726,0.8054262399673462,0.23767293989658356,0.2782391905784607,0.6556850075721741,0.23957738280296326,0.2563612163066864,0.5681895613670349,0.8987061381340027,0.7623270750045776,0.10129385441541672,0.14582328498363495
train,active_promoters_vs_inactive_promoters,HepG2,1,0.07253956116331271,0.992215633392334,0.993613064289093,0.9531954526901245,0.9994805455207825,0.9956368207931519,0.9729847311973572,0.9927996397018433,0.9919861555099487,0.006386942230165005,0.008013871498405933,0.9687246680259705
test,active_promoters_vs_inactive_promoters,HepG2,1,0.5958148987987374,0.8167392611503601,0.2437034398317337,0.31001806259155273,0.6733836531639099,0.24913382530212402,0.27288976311683655,0.5772952437400818,0.9108870625495911,0.7562965750694275,0.08911295235157013,0.17137403786182404
train,active_promoters_vs_inactive_promoters,HepG2,2,0.06160906522561567,0.9904260039329529,0.9444690942764282,0.9871129393577576,0.9993265271186829,0.9951821565628052,0.9653202891349792,0.971221923828125,0.997974693775177,0.055530913174152374,0.0020253239199519157,0.9600847363471985
test,active_promoters_vs_inactive_promoters,HepG2,2,0.6955149209574808,0.8436702489852905,0.11032281070947647,0.33585312962532043,0.649036169052124,0.24022239446640015,0.16608811914920807,0.5372397303581238,0.9641566872596741,0.8896771669387817,0.03584333881735802,0.12332554906606674
train,active_promoters_vs_inactive_promoters,HepG2,3,0.05681711077071226,0.9956822991371155,0.9928147196769714,0.9769552946090698,0.9997355937957764,0.9976759552955627,0.9848211407661438,0.9944840669631958,0.9961533546447754,0.007185310125350952,0.0038466581609100103,0.9823477268218994
test,active_promoters_vs_inactive_promoters,HepG2,3,0.6436587953114812,0.8256995677947998,0.18020574748516083,0.30256104469299316,0.6603624820709229,0.239352285861969,0.22587816417217255,0.5559788346290588,0.9317519664764404,0.819794237613678,0.06824804842472076,0.14047779142856598
train,active_promoters_vs_inactive_promoters,HepG2,4,0.10616665171643797,0.9736809134483337,0.8507052063941956,0.9580419659614563,0.9961222410202026,0.9682488441467285,0.9011887311935425,0.9222927689552307,0.9938803315162659,0.14929477870464325,0.006119683384895325,0.8881504535675049
test,active_promoters_vs_inactive_promoters,HepG2,4,0.5403132585785057,0.8405165672302246,0.12770485877990723,0.3311867415904999,0.674781858921051,0.2525906562805176,0.18433180451393127,0.5426669716835022,0.9576290845870972,0.8722951412200928,0.04237090423703194,0.1309700459241867
train,active_promoters_vs_inactive_promoters,HepG2,5,0.08205541556540388,0.9925035238265991,0.9964516758918762,0.9525949954986572,0.9994423389434814,0.9950118064880371,0.9740298986434937,0.9941533207893372,0.9918549656867981,0.0035483012907207012,0.00814500730484724,0.9699874520301819
test,active_promoters_vs_inactive_promoters,HepG2,5,0.5557117530062229,0.8093307018280029,0.19900673627853394,0.265625,0.663531482219696,0.23374633491039276,0.2275400459766388,0.5543057918548584,0.9096048474311829,0.8009932637214661,0.09039515256881714,0.12297265976667404
train,active_promoters_vs_inactive_promoters,HepG2,6,0.06995989547703213,0.9946060180664062,0.9935243725776672,0.9690257906913757,0.9996352195739746,0.9971902966499329,0.9811221361160278,0.9941540360450745,0.9947836995124817,0.0064756497740745544,0.0052163018845021725,0.9780799746513367
test,active_promoters_vs_inactive_promoters,HepG2,6,0.5804859378457635,0.8274015188217163,0.19652359187602997,0.3189406991004944,0.6617239713668823,0.2512553036212921,0.2431957870721817,0.5637880563735962,0.931052565574646,0.8034763932228088,0.06894742697477341,0.15762969851493835
train,active_promoters_vs_inactive_promoters,HepG2,7,0.055700967677485065,0.9958825707435608,0.9939678907394409,0.9772370457649231,0.9997477531433105,0.9980053901672363,0.9855314493179321,0.9950824975967407,0.9961970448493958,0.006032112054526806,0.003802946303039789,0.9831795692443848
test,active_promoters_vs_inactive_promoters,HepG2,7,0.6157450181773946,0.8255493640899658,0.19652359187602997,0.3122886121273041,0.6647487282752991,0.2448839694261551,0.24123667180538177,0.5627098679542542,0.9288961291313171,0.8034763932228088,0.07110385596752167,0.15349648892879486
train,active_promoters_vs_inactive_promoters,HepG2,8,0.06423418932020093,0.9940553903579712,0.9749844670295715,0.9827432036399841,0.9994739294052124,0.9963027834892273,0.9788484573364258,0.9860861301422119,0.9971878528594971,0.02501552365720272,0.0028121403884142637,0.9754005670547485
test,active_promoters_vs_inactive_promoters,HepG2,8,0.6110081063418449,0.8383641242980957,0.1461511105298996,0.33387356996536255,0.6559151411056519,0.24767093360424042,0.2033061981201172,0.5491216778755188,0.9520922899246216,0.8538488745689392,0.04790768027305603,0.14207160472869873
train,active_promoters_vs_inactive_promoters,HepG2,9,0.1262873577804992,0.9477623105049133,0.6386942267417908,0.9861662983894348,0.9911196231842041,0.9526095390319824,0.7752772569656372,0.8186112642288208,0.9985283613204956,0.36130577325820923,0.0014716382138431072,0.7698437571525574
test,active_promoters_vs_inactive_promoters,HepG2,9,0.4996835872342315,0.8502277731895447,0.09400496631860733,0.37695589661598206,0.6782915592193604,0.2635814845561981,0.1504826843738556,0.5342387557029724,0.9744725227355957,0.9059950113296509,0.025527451187372208,0.12937945127487183
train,active_enhancers_vs_active_promoters,HepG2,0,0.08111618158977422,0.9808404445648193,0.9755167365074158,0.9954738616943359,0.9950591921806335,0.9977887868881226,0.9853942394256592,0.9834045171737671,0.9912922382354736,0.024483278393745422,0.008707767352461815,0.9579777717590332
test,active_enhancers_vs_active_promoters,HepG2,0,0.561940931222018,0.8253408670425415,0.8680382966995239,0.8683463335037231,0.8871068954467773,0.924225389957428,0.8681923151016235,0.8047508597373962,0.7414634227752686,0.13196168839931488,0.25853657722473145,0.6093975305557251
train,active_enhancers_vs_active_promoters,HepG2,1,0.08446332856790344,0.9737878441810608,0.9727668166160583,0.9874831438064575,0.9973387122154236,0.9986587762832642,0.9800696969032288,0.9742796421051025,0.975792407989502,0.02723321132361889,0.024207593873143196,0.9420256614685059
test,active_enhancers_vs_active_promoters,HepG2,1,0.5361290328642901,0.8173483610153198,0.8400141596794128,0.8789903521537781,0.8850721716880798,0.93183434009552,0.8590604066848755,0.806418240070343,0.7728223204612732,0.15998581051826477,0.227177694439888,0.6012526750564575
train,active_enhancers_vs_active_promoters,HepG2,2,0.12987684402892838,0.9683220982551575,0.9544930458068848,0.9975894689559937,0.989146888256073,0.9957429766654968,0.9755655527114868,0.974982500076294,0.9954719543457031,0.04550696536898613,0.004528039135038853,0.9324371814727783
test,active_enhancers_vs_active_promoters,HepG2,2,0.4828098591636209,0.8147625923156738,0.8222774267196655,0.8898272514343262,0.8764276504516602,0.9293675422668457,0.8547197580337524,0.8111387491226196,0.800000011920929,0.17772260308265686,0.20000000298023224,0.6038698554039001
train,active_enhancers_vs_active_promoters,HepG2,3,0.0980881519282042,0.9831913113594055,0.9792424440383911,0.9953114986419678,0.9926108121871948,0.9971221685409546,0.9872115850448608,0.9850931763648987,0.9909439086914062,0.020757561549544334,0.009056078270077705,0.9629719853401184
test,active_enhancers_vs_active_promoters,HepG2,3,0.523495218333076,0.8154677748680115,0.8616530895233154,0.8601274490356445,0.8761884570121765,0.9234362840652466,0.8608896136283875,0.7931958436965942,0.7247386574745178,0.13834692537784576,0.2752613127231598,0.586895763874054
train,active_enhancers_vs_active_promoters,HepG2,4,0.09098634601973776,0.9744930863380432,0.9630089402198792,0.9984365105628967,0.996600866317749,0.9984510540962219,0.9804027676582336,0.9800241589546204,0.9970393776893616,0.03699104115366936,0.00296064093708992,0.9451807141304016
test,active_enhancers_vs_active_promoters,HepG2,4,0.5469268472755656,0.818993866443634,0.8098616600036621,0.9070321917533875,0.887522280216217,0.9295893907546997,0.8556971549987793,0.8233977556228638,0.8369337916374207,0.1901383399963379,0.16306620836257935,0.622155487537384
train,active_enhancers_vs_active_promoters,HepG2,5,0.08635350550288584,0.9827211499214172,0.979597270488739,0.9942378401756287,0.9971759915351868,0.9986762404441833,0.9868632555007935,0.9842256307601929,0.9888540506362915,0.020402731373906136,0.0111459419131279,0.9618569612503052
test,active_enhancers_vs_active_promoters,HepG2,5,0.5179648714907029,0.8236953616142273,0.8659098744392395,0.8677568435668945,0.8833801746368408,0.9260822534561157,0.8668323755264282,0.8033381700515747,0.7407665252685547,0.1340900957584381,0.2592334449291229,0.6060574054718018
train,active_enhancers_vs_active_promoters,HepG2,6,0.09334403910298845,0.974140465259552,0.9720571041107178,0.988721489906311,0.9961474537849426,0.998155415058136,0.9803184866905212,0.9751438498497009,0.9782305955886841,0.027942871674895287,0.021769417449831963,0.942925214767456
test,active_enhancers_vs_active_promoters,HepG2,6,0.5359199134742513,0.8157028555870056,0.8581057190895081,0.8630039095878601,0.8804342746734619,0.9250142574310303,0.8605478405952454,0.7952549457550049,0.7324041724205017,0.14189429581165314,0.2675958275794983,0.5889188051223755
train,active_enhancers_vs_active_promoters,HepG2,7,0.11320569399577468,0.9773141145706177,0.9669120907783508,0.998808741569519,0.9914532899856567,0.9966001510620117,0.9826016426086426,0.9823240041732788,0.9977359771728516,0.03308790922164917,0.0022640195675194263,0.9510691165924072
test,active_enhancers_vs_active_promoters,HepG2,7,0.4837699637693517,0.8124118447303772,0.814118504524231,0.8933436870574951,0.8839433789253235,0.9333069324493408,0.8518930673599243,0.8115888833999634,0.8090592622756958,0.18588152527809143,0.1909407675266266,0.6024255752563477
train,active_enhancers_vs_active_promoters,HepG2,8,0.13126351840015668,0.9714957475662231,0.9638073444366455,0.9929628968238831,0.987859308719635,0.9951002597808838,0.9781678915023804,0.9751986861228943,0.9865900278091431,0.036192674189805984,0.013409961946308613,0.9380080699920654
test,active_enhancers_vs_active_promoters,HepG2,8,0.47945548155728507,0.8281617164611816,0.8556225895881653,0.8815789222717285,0.8848137259483337,0.9281147122383118,0.8684068322181702,0.8149193525314331,0.7742160558700562,0.1443774402141571,0.22578397393226624,0.6215968728065491
train,active_enhancers_vs_active_promoters,HepG2,9,0.11110912975090653,0.9767264127731323,0.9742748141288757,0.9904409646987915,0.9894988536834717,0.9958971738815308,0.9822914004325867,0.9779071807861328,0.9815395474433899,0.02572518400847912,0.0184604674577713,0.9486322999000549
test,active_enhancers_vs_active_promoters,HepG2,9,0.5451616907820982,0.8227550387382507,0.8847109079360962,0.8532329797744751,0.8801356554031372,0.9237664937973022,0.868686854839325,0.7928780913352966,0.7010452747344971,0.115289106965065,0.29895469546318054,0.5972923040390015
