run_type,task,cell_line,holdout_number,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
train,active_enhancers_vs_inactive_enhancers,HEK293,8,0.035976592131485845,0.9933040738105774,0.9373471140861511,0.9987971186637878,0.9999207258224487,0.9991306662559509,0.9670969843864441,0.9686073064804077,0.9998675584793091,0.06265287101268768,0.00013241232954896986,0.963975727558136
test,active_enhancers_vs_inactive_enhancers,HEK293,8,0.8266123950481414,0.886940062046051,0.030850263312458992,0.22282609343528748,0.5342246294021606,0.1282234638929367,0.05419696122407913,0.5091133117675781,0.9873763918876648,0.9691497087478638,0.012623587623238564,0.04668229818344116
train,active_enhancers_vs_inactive_enhancers,HEK293,9,0.016044592894049303,0.9992493987083435,0.9928504228591919,1.0,0.9999991059303284,0.9999922513961792,0.9964123964309692,0.996425211429596,1.0,0.007149576675146818,0.0,0.9960013031959534
test,active_enhancers_vs_inactive_enhancers,HEK293,9,0.9957156705856324,0.8855969309806824,0.031602710485458374,0.2068965584039688,0.5275492668151855,0.12249820679426193,0.05483028665184975,0.5086950659751892,0.9857874512672424,0.968397319316864,0.014212571084499359,0.04243651404976845
train,active_promoters_vs_inactive_promoters,HEK293,0,0.06811560923679949,0.9914271831512451,0.964985728263855,0.9696911573410034,0.9988039135932922,0.9889798760414124,0.9673327207565308,0.9802088141441345,0.9954319000244141,0.03501427173614502,0.0045681181363761425,0.9624027609825134
test,active_promoters_vs_inactive_promoters,HEK293,0,0.5891911960855315,0.8475747108459473,0.14611871540546417,0.324050635099411,0.6785436868667603,0.25106704235076904,0.20141620934009552,0.5499744415283203,0.9538301825523376,0.853881299495697,0.04616980627179146,0.14301523566246033
train,active_promoters_vs_inactive_promoters,HEK293,1,0.056277850946298426,0.9956697821617126,0.9959086775779724,0.9718663096427917,0.9997488856315613,0.9975297451019287,0.9837406277656555,0.9957711696624756,0.995633602142334,0.0040913415141403675,0.004366371780633926,0.981340765953064
test,active_promoters_vs_inactive_promoters,HEK293,1,0.5899750858168059,0.8293537497520447,0.20281583070755005,0.28857606649398804,0.6831986308097839,0.2401370257139206,0.23821228742599487,0.5635383129119873,0.9242607355117798,0.79718416929245,0.07573923468589783,0.14828018844127655
train,active_promoters_vs_inactive_promoters,HEK293,2,0.0541870117711183,0.9951942563056946,0.9844909906387329,0.9790878295898438,0.9995007514953613,0.994964063167572,0.9817819595336914,0.9906531572341919,0.9968152642250061,0.015509039163589478,0.0031847134232521057,0.9790189862251282
test,active_promoters_vs_inactive_promoters,HEK293,2,0.5965237470367287,0.8457225561141968,0.16780821979045868,0.330089807510376,0.6897748708724976,0.25582534074783325,0.22250252962112427,0.5581101179122925,0.9484120011329651,0.8321917653083801,0.05158798769116402,0.15725114941596985
