run_type,task,cell_line,holdout_number,Conv2DRectangularMetaLayer_0_dropout_rate,Conv2DRectangularMetaLayer_0_filters,Conv2DRectangularMetaLayer_0_layers,Conv2DRectangularMetaLayer_0_x_kernel_size,Conv2DRectangularMetaLayer_0_x_pool_size,Conv2DRectangularMetaLayer_0_y_kernel_size,Conv2DRectangularMetaLayer_0_y_pool_size,Conv2DRectangularMetaLayer_1_dropout_rate,Conv2DRectangularMetaLayer_1_filters,Conv2DRectangularMetaLayer_1_layers,Conv2DRectangularMetaLayer_1_x_kernel_size,Conv2DRectangularMetaLayer_1_x_pool_size,Conv2DRectangularMetaLayer_1_y_kernel_size,Conv2DRectangularMetaLayer_1_y_pool_size,DenseRectangularMetaLayer_0_dropout_rate,DenseRectangularMetaLayer_0_layers,DenseRectangularMetaLayer_0_units,DenseRectangularMetaLayer_1_dropout_rate,DenseRectangularMetaLayer_1_layers,DenseRectangularMetaLayer_1_units,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
subtrain,active_vs_inactive,A549,2,0.056460764929561785,42,2,5,5,2,1,0.07904735039559123,85,0,2,2,2,2,0.13798617055415446,2,35,0.3672735287554786,1,56,0.32184554760654766,0.9147809147834778,0.0,0.0,0.7369694709777832,0.21953095495700836,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_vs_inactive,A549,2,0.056460764929561785,42,2,5,5,2,1,0.07904735039559123,85,0,2,2,2,2,0.13798617055415446,2,35,0.3672735287554786,1,56,0.3215945196502349,0.9147738218307495,0.0,0.0,0.7365995049476624,0.21503598988056183,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,GM12878,0,0.24079478225642076,0,0,7,4,1,1,0.286020720686372,113,2,3,5,1,1,0.16901891124382806,3,0,0.3729149835553227,0,28,0.47323202590147656,0.8168799877166748,0.0,0.0,0.596595287322998,0.24972574412822723,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,GM12878,0,0.24079478225642076,0,0,7,4,1,1,0.286020720686372,113,2,3,5,1,1,0.16901891124382806,3,0,0.3729149835553227,0,28,0.4772358334064484,0.8168602585792542,0.0,0.0,0.5719974637031555,0.23062896728515625,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,GM12878,0,0.24079478225642076,0,0,7,4,1,1,0.286020720686372,113,2,3,5,1,1,0.16901891124382806,3,0,0.3729149835553227,0,28,0.473706324520351,0.8168732523918152,0.0,0.0,0.5955203771591187,0.2508002519607544,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,GM12878,0,0.24079478225642076,0,0,7,4,1,1,0.286020720686372,113,2,3,5,1,1,0.16901891124382806,3,0,0.3729149835553227,0,28,0.47358071282505987,0.8169069886207581,0.0,0.0,0.6009103059768677,0.24661937355995178,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,GM12878,1,0.18399576683387536,113,2,6,4,1,1,0.408526736175835,42,1,8,1,1,1,0.40750807064474265,0,0,0.04898389717932893,0,35,0.4814365715390504,0.8168799877166748,0.0,0.0,0.5941596627235413,0.2492365688085556,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,GM12878,1,0.18399576683387536,113,2,6,4,1,1,0.408526736175835,42,1,8,1,1,1,0.40750807064474265,0,0,0.04898389717932893,0,35,0.4852568435668945,0.8168602585792542,0.0,0.0,0.5760090351104736,0.2305961549282074,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,GM12878,1,0.18399576683387536,113,2,6,4,1,1,0.408526736175835,42,1,8,1,1,1,0.40750807064474265,0,0,0.04898389717932893,0,35,0.4820920729412223,0.8168732523918152,0.0,0.0,0.5930531024932861,0.24882163107395172,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,GM12878,1,0.18399576683387536,113,2,6,4,1,1,0.408526736175835,42,1,8,1,1,1,0.40750807064474265,0,0,0.04898389717932893,0,35,0.48103475421667097,0.8169069886207581,0.0,0.0,0.5988155603408813,0.2512551248073578,0.0,0.5,1.0,1.0,0.0,0.0
train,active_enhancers_vs_inactive_enhancers,GM12878,2,0.06296718795306483,113,2,2,5,2,1,0.27533998566715623,28,1,7,1,2,1,0.24354702556089458,0,0,0.4805698969097684,0,49,0.5104259219434526,0.8170775175094604,0.00625606719404459,0.5471698045730591,0.6094868779182434,0.25760239362716675,0.012370694428682327,0.5025477409362793,0.9988393783569336,0.9937439560890198,0.0011606257176026702,0.0431148037314415
test,active_enhancers_vs_inactive_enhancers,GM12878,2,0.06296718795306483,113,2,2,5,2,1,0.27533998566715623,28,1,7,1,2,1,0.24354702556089458,0,0,0.4805698969097684,0,49,0.513691503405571,0.8162281513214111,0.007333908695727587,0.4047619104385376,0.5939036011695862,0.2461845427751541,0.014406779780983925,0.5024579167366028,0.997581958770752,0.9926660656929016,0.0024180288892239332,0.03306198492646217
subtrain,active_enhancers_vs_inactive_enhancers,GM12878,2,0.06296718795306483,113,2,2,5,2,1,0.27533998566715623,28,1,7,1,2,1,0.24354702556089458,0,0,0.4805698969097684,0,49,0.5101634024074243,0.8171448111534119,0.006606444716453552,0.5632184147834778,0.6128679513931274,0.26078590750694275,0.013059701770544052,0.5027289390563965,0.9988514184951782,0.9933935403823853,0.0011485567083582282,0.045595649629831314
valid,active_enhancers_vs_inactive_enhancers,GM12878,2,0.06296718795306483,113,2,2,5,2,1,0.27533998566715623,28,1,7,1,2,1,0.24354702556089458,0,0,0.4805698969097684,0,49,0.5132768608629703,0.8168082237243652,0.004854368977248669,0.4736842215061188,0.5958767533302307,0.24550141394138336,0.00961025059223175,0.5018227100372314,0.9987910985946655,0.9951456189155579,0.0012088974472135305,0.032578110694885254
train,active_promoters_vs_inactive_promoters,GM12878,0,0.004456102051367913,14,2,6,6,2,1,0.4249468354773358,85,1,7,3,1,1,0.19987175948902175,0,28,0.07859821680201959,1,56,0.42789472853794647,0.8605201244354248,0.050672367215156555,0.5398482084274292,0.7395163774490356,0.32556867599487305,0.09264837950468063,0.5218050479888916,0.9929377436637878,0.9493276476860046,0.007062249816954136,0.13284218311309814
test,active_promoters_vs_inactive_promoters,GM12878,0,0.004456102051367913,14,2,6,6,2,1,0.4249468354773358,85,1,7,3,1,1,0.19987175948902175,0,28,0.07859821680201959,1,56,0.4355763457243956,0.8581869006156921,0.038118988275527954,0.44583332538604736,0.7122755646705627,0.2842831313610077,0.07023301720619202,0.5151864886283875,0.9922539591789246,0.9618810415267944,0.007746068760752678,0.09688280522823334
subtrain,active_promoters_vs_inactive_promoters,GM12878,0,0.004456102051367913,14,2,6,6,2,1,0.4249468354773358,85,1,7,3,1,1,0.19987175948902175,0,28,0.07859821680201959,1,56,0.4279060299396515,0.8606448173522949,0.050428587943315506,0.5451263785362244,0.7408668994903564,0.3272559642791748,0.09231709688901901,0.521774172782898,0.9931197762489319,0.949571430683136,0.006880233064293861,0.13361003994941711
valid,active_promoters_vs_inactive_promoters,GM12878,0,0.004456102051367913,14,2,6,6,2,1,0.4249468354773358,85,1,7,3,1,1,0.19987175948902175,0,28,0.07859821680201959,1,56,0.4280444568111783,0.8600212931632996,0.0516473725438118,0.5201793909072876,0.7340961694717407,0.31963276863098145,0.09396516531705856,0.5219285488128662,0.9922096729278564,0.9483526349067688,0.007790316827595234,0.12994384765625
train,active_promoters_vs_inactive_promoters,GM12878,1,0.38359433010688687,71,0,8,4,2,1,0.1710765774745935,128,1,7,5,2,1,0.3611546421066053,0,42,0.3843713457744441,1,56,0.48405226122456996,0.8594563603401184,0.0,0.0,0.7559937238693237,0.3319398760795593,0.0,0.4999927282333374,0.9999854564666748,1.0,1.4561339412466623e-05,-0.0014305060030892491
test,active_promoters_vs_inactive_promoters,GM12878,1,0.38359433010688687,71,0,8,4,2,1,0.1710765774745935,128,1,7,5,2,1,0.3611546421066053,0,42,0.3843713457744441,1,56,0.5004982107047793,0.8594884276390076,0.0,0.0,0.7274990677833557,0.29681396484375,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_promoters_vs_inactive_promoters,GM12878,1,0.38359433010688687,71,0,8,4,2,1,0.1710765774745935,128,1,7,5,2,1,0.3611546421066053,0,42,0.3843713457744441,1,56,0.4851694140434265,0.8594558835029602,0.0,0.0,0.7541883587837219,0.33046045899391174,0.0,0.49999091029167175,0.9999818205833435,1.0,1.8201673810835928e-05,-0.0015993413981050253
valid,active_promoters_vs_inactive_promoters,GM12878,1,0.38359433010688687,71,0,8,4,2,1,0.1710765774745935,128,1,7,5,2,1,0.3611546421066053,0,42,0.3843713457744441,1,56,0.4799169467555152,0.8594580888748169,0.0,0.0,0.7631863355636597,0.3389061689376831,0.0,0.5,1.0,1.0,0.0,0.0
train,active_promoters_vs_inactive_promoters,GM12878,2,0.49973606020639655,42,0,3,5,2,2,0.041436470163950134,99,1,2,5,2,1,0.08495675531936414,2,49,0.2781002139434471,1,56,0.36397200860916235,0.9049609303474426,0.5395849943161011,0.7142520546913147,0.9298961162567139,0.7110581994056702,0.6147524118423462,0.7521441578865051,0.9647033214569092,0.4604150056838989,0.03529668599367142,0.5689330101013184
test,active_promoters_vs_inactive_promoters,GM12878,2,0.49973606020639655,42,0,3,5,2,2,0.041436470163950134,99,1,2,5,2,1,0.08495675531936414,2,49,0.2781002139434471,1,56,0.5882424670684187,0.8181909322738647,0.19237619638442993,0.28346458077430725,0.6653264760971069,0.23626749217510223,0.2292020320892334,0.5564385652542114,0.9205008745193481,0.8076238036155701,0.07949912548065186,0.13355542719364166
subtrain,active_promoters_vs_inactive_promoters,GM12878,2,0.49973606020639655,42,0,3,5,2,2,0.041436470163950134,99,1,2,5,2,1,0.08495675531936414,2,49,0.2781002139434471,1,56,0.3633192411661148,0.9051358699798584,0.538795530796051,0.7158704400062561,0.9303596019744873,0.7131367325782776,0.6148374080657959,0.7519150972366333,0.9650346040725708,0.46120449900627136,0.03496541827917099,0.5693508386611938
valid,active_promoters_vs_inactive_promoters,GM12878,2,0.49973606020639655,42,0,3,5,2,2,0.041436470163950134,99,1,2,5,2,1,0.08495675531936414,2,49,0.2781002139434471,1,56,0.36629461910989547,0.9042612910270691,0.5427426695823669,0.7078977823257446,0.9280294179916382,0.7031790018081665,0.6144153475761414,0.7530604600906372,0.9633782505989075,0.45725736021995544,0.03662176802754402,0.5672994256019592
train,active_enhancers_vs_active_promoters,GM12878,0,0.43135278033445046,128,2,6,5,2,1,0.17048529146654912,85,0,2,2,1,2,0.19960734706978067,1,35,0.2589098928162507,1,64,0.5696164222411167,0.9566829204559326,0.9839701056480408,0.9397805333137512,0.9938212037086487,0.9948285222053528,0.9613677859306335,0.9538015127182007,0.9236328601837158,0.016029922291636467,0.07636716961860657,0.9133793711662292
test,active_enhancers_vs_active_promoters,GM12878,0,0.43135278033445046,128,2,6,5,2,1,0.17048529146654912,85,0,2,2,1,2,0.19960734706978067,1,35,0.2589098928162507,1,64,0.7743630863371349,0.8764877915382385,0.910224437713623,0.8702316284179688,0.9436200857162476,0.9538388252258301,0.8897788524627686,0.8729293346405029,0.835634171962738,0.08977556228637695,0.16436582803726196,0.7504703402519226
subtrain,active_enhancers_vs_active_promoters,GM12878,0,0.43135278033445046,128,2,6,5,2,1,0.17048529146654912,85,0,2,2,1,2,0.19960734706978067,1,35,0.2589098928162507,1,64,0.5706537732711205,0.9564024209976196,0.9838584065437317,0.9394132494926453,0.9937348961830139,0.9947108030319214,0.9611222743988037,0.9535039663314819,0.9231495261192322,0.016141600906848907,0.07685048133134842,0.912822961807251
valid,active_enhancers_vs_active_promoters,GM12878,0,0.43135278033445046,128,2,6,5,2,1,0.17048529146654912,85,0,2,2,1,2,0.19960734706978067,1,35,0.2589098928162507,1,64,0.5598726430360008,0.9578048586845398,0.9844167232513428,0.9412515759468079,0.9941799640655518,0.9953166842460632,0.9623503684997559,0.9549915194511414,0.9255663156509399,0.015583259053528309,0.07443365454673767,0.9156056642532349
train,active_enhancers_vs_active_promoters,GM12878,1,0.4356567984849513,71,0,3,1,1,1,0.3153209851708486,85,1,7,5,2,1,0.2944848877724589,1,28,0.2505596011029467,0,42,0.47055157982272866,0.9245365858078003,0.9084513187408447,0.9515858292579651,0.979660153388977,0.9840238094329834,0.9295184016227722,0.9262351393699646,0.9440189599990845,0.09154866635799408,0.05598101764917374,0.8494665026664734
test,active_enhancers_vs_active_promoters,GM12878,1,0.4356567984849513,71,0,3,1,1,1,0.3153209851708486,85,1,7,5,2,1,0.2944848877724589,1,28,0.2505596011029467,0,42,0.6115614232562837,0.8624390363693237,0.8336302042007446,0.9076803922653198,0.9332411885261536,0.9422724843025208,0.8690807819366455,0.8654777407646179,0.8973252773284912,0.16636979579925537,0.10267472267150879,0.7276338934898376
subtrain,active_enhancers_vs_active_promoters,GM12878,1,0.4356567984849513,71,0,3,1,1,1,0.3153209851708486,85,1,7,5,2,1,0.2944848877724589,1,28,0.2505596011029467,0,42,0.4708944462812864,0.9221341609954834,0.9063786864280701,0.94917231798172,0.9787550568580627,0.9833614826202393,0.9272820353507996,0.9237973690032959,0.9412161111831665,0.09362128376960754,0.0587838739156723,0.8446197509765625
valid,active_enhancers_vs_active_promoters,GM12878,1,0.4356567984849513,71,0,3,1,1,1,0.3153209851708486,85,1,7,5,2,1,0.2944848877724589,1,28,0.2505596011029467,0,42,0.4508694112300873,0.9341463446617126,0.916740894317627,0.9612511396408081,0.9831042885780334,0.9865623116493225,0.9384685754776001,0.9359863996505737,0.9552319049835205,0.08325912803411484,0.0447680689394474,0.8688535690307617
train,active_enhancers_vs_active_promoters,GM12878,2,0.27839576037766517,113,2,8,5,2,1,0.23487839644725425,99,0,2,6,1,2,0.275321643303708,2,49,0.4751336975771332,1,64,0.8237841622329053,0.8819512128829956,0.9936770796775818,0.8260901570320129,0.9831261038780212,0.9826911091804504,0.9021669030189514,0.8701531887054443,0.7466292977333069,0.006322913803160191,0.2533707320690155,0.7772024273872375
test,active_enhancers_vs_active_promoters,GM12878,2,0.27839576037766517,113,2,8,5,2,1,0.23487839644725425,99,0,2,6,1,2,0.275321643303708,2,49,0.4751336975771332,1,64,1.0660214168684823,0.802146315574646,0.9472746849060059,0.7543262243270874,0.920389711856842,0.9249730110168457,0.8398610353469849,0.7868384122848511,0.6264020800590515,0.052725329995155334,0.3735979199409485,0.6161772012710571
subtrain,active_enhancers_vs_active_promoters,GM12878,2,0.27839576037766517,113,2,8,5,2,1,0.23487839644725425,99,0,2,6,1,2,0.275321643303708,2,49,0.4751336975771332,1,64,0.8289916111872746,0.8819512128829956,0.9937660098075867,0.826038658618927,0.9829979538917542,0.982420027256012,0.9021728038787842,0.8701471090316772,0.7465282678604126,0.006233997642993927,0.2534717619419098,0.7772383689880371
valid,active_enhancers_vs_active_promoters,GM12878,2,0.27839576037766517,113,2,8,5,2,1,0.23487839644725425,99,0,2,6,1,2,0.275321643303708,2,49,0.4751336975771332,1,64,0.8133309623774361,0.8819512128829956,0.9933214783668518,0.8262962698936462,0.9836454391479492,0.9837574362754822,0.902143120765686,0.8701774477958679,0.747033417224884,0.006678539793938398,0.2529665529727936,0.7770586609840393
train,inactive_enhancers_vs_inactive_promoters,GM12878,0,0.43717567669626,56,0,8,5,2,1,0.0010122673272907612,113,1,5,5,2,1,0.47003912952015536,2,35,0.19845532401590366,3,14,0.522348680399185,0.8253962397575378,0.8889713883399963,0.8404829502105713,0.9093807339668274,0.9473831653594971,0.8640474677085876,0.8043972253799438,0.7198230028152466,0.11102859675884247,0.2801769971847534,0.6225289106369019
test,inactive_enhancers_vs_inactive_promoters,GM12878,0,0.43717567669626,56,0,8,5,2,1,0.0010122673272907612,113,1,5,5,2,1,0.47003912952015536,2,35,0.19845532401590366,3,14,0.5510981502356352,0.808935284614563,0.8777447938919067,0.8267953991889954,0.8906603455543518,0.9364081025123596,0.851508617401123,0.7862128019332886,0.6946808695793152,0.12225522845983505,0.3053191602230072,0.5863723158836365
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,0,0.43717567669626,56,0,8,5,2,1,0.0010122673272907612,113,1,5,5,2,1,0.47003912952015536,2,35,0.19845532401590366,3,14,0.5225198877065681,0.8254814147949219,0.8886239528656006,0.8408135771751404,0.9091827869415283,0.9473567008972168,0.8640578985214233,0.8046263456344604,0.7206286787986755,0.11137604713439941,0.27937132120132446,0.6227670907974243
valid,inactive_enhancers_vs_inactive_promoters,GM12878,0,0.43717567669626,56,0,8,5,2,1,0.0010122673272907612,113,1,5,5,2,1,0.47003912952015536,2,35,0.19845532401590366,3,14,0.5215909494910129,0.8250556588172913,0.8903610706329346,0.8391656279563904,0.9101731181144714,0.9474908113479614,0.8640056252479553,0.8034806251525879,0.7166001796722412,0.10963890701532364,0.2833998203277588,0.6215823888778687
train,inactive_enhancers_vs_inactive_promoters,GM12878,1,0.0009561846884324279,28,3,7,5,2,1,0.025771349516972093,113,0,5,2,2,1,0.18777402633293702,3,21,0.3360907377899558,1,64,0.40738850360692935,0.9101897478103638,0.9018434286117554,0.9517333507537842,0.9732665419578552,0.9845348596572876,0.9261170029640198,0.9129465818405151,0.9240497350692749,0.09815656393766403,0.07595028728246689,0.813750684261322
test,inactive_enhancers_vs_inactive_promoters,GM12878,1,0.0009561846884324279,28,3,7,5,2,1,0.025771349516972093,113,0,5,2,2,1,0.18777402633293702,3,21,0.3360907377899558,1,64,0.5852056854852924,0.8179504871368408,0.8214805722236633,0.8789181709289551,0.8954527974128723,0.9364804625511169,0.8492292761802673,0.8167847394943237,0.8120889663696289,0.17851942777633667,0.1879110187292099,0.6224434971809387
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,1,0.0009561846884324279,28,3,7,5,2,1,0.025771349516972093,113,0,5,2,2,1,0.18777402633293702,3,21,0.3360907377899558,1,64,0.4067347050579481,0.9104686379432678,0.9022570252418518,0.9517866373062134,0.973463773727417,0.9846556186676025,0.9263602495193481,0.9131808280944824,0.9241045713424683,0.09774298965930939,0.07589542120695114,0.8142863512039185
valid,inactive_enhancers_vs_inactive_promoters,GM12878,1,0.0009561846884324279,28,3,7,5,2,1,0.025771349516972093,113,0,5,2,2,1,0.18777402633293702,3,21,0.3360907377899558,1,64,0.40996008522288746,0.9090743660926819,0.9001892805099487,0.951519787311554,0.9724658727645874,0.9840467572212219,0.9251430630683899,0.9120097756385803,0.9238302707672119,0.09981071949005127,0.07616975158452988,0.811610996723175
train,inactive_enhancers_vs_inactive_promoters,GM12878,2,0.07036350080583835,42,0,7,3,2,1,0.12366760306311007,28,3,6,5,2,1,0.04720001218992495,3,49,0.13534978479854326,0,14,0.3739138813905938,0.8801621198654175,0.9231755137443542,0.8890758752822876,0.9560074210166931,0.9751327633857727,0.9058048725128174,0.8659547567367554,0.8087339401245117,0.07682450860738754,0.19126607477664948,0.7422923445701599
test,inactive_enhancers_vs_inactive_promoters,GM12878,2,0.07036350080583835,42,0,7,3,2,1,0.12366760306311007,28,3,6,5,2,1,0.04720001218992495,3,49,0.13534978479854326,0,14,0.4731083752380477,0.8370714783668518,0.8892771601676941,0.8553980588912964,0.9175532460212708,0.9511421322822571,0.8720086812973022,0.8198319673538208,0.7503868341445923,0.11072281748056412,0.24961315095424652,0.6490665078163147
subtrain,inactive_enhancers_vs_inactive_promoters,GM12878,2,0.07036350080583835,42,0,7,3,2,1,0.12366760306311007,28,3,6,5,2,1,0.04720001218992495,3,49,0.13534978479854326,0,14,0.3741696221364099,0.8796250820159912,0.9228976964950562,0.8885461688041687,0.9558494687080383,0.9750798940658569,0.9053962230682373,0.8653327822685242,0.8077678680419922,0.07710229605436325,0.1922321319580078,0.7411224842071533
valid,inactive_enhancers_vs_inactive_promoters,GM12878,2,0.07036350080583835,42,0,7,3,2,1,0.12366760306311007,28,3,6,5,2,1,0.04720001218992495,3,49,0.13534978479854326,0,14,0.3729077283033105,0.882310152053833,0.9242865443229675,0.8911975026130676,0.9566592574119568,0.9753549098968506,0.9074404835700989,0.8684424161911011,0.8125982284545898,0.07571345567703247,0.18740177154541016,0.7469704151153564
train,active_vs_inactive,GM12878,0,0.2580139009016673,28,2,6,5,2,1,0.4063294748566194,85,0,3,7,1,2,0.28455546172188445,0,0,0.19582499390703767,1,7,0.43398805909297045,0.8429504036903381,0.0,0.0,0.6453754901885986,0.26018026471138,0.0,0.5,1.0,1.0,0.0,0.0
test,active_vs_inactive,GM12878,0,0.2580139009016673,28,2,6,5,2,1,0.4063294748566194,85,0,3,7,1,2,0.28455546172188445,0,0,0.19582499390703767,1,7,0.43771016621030867,0.8429551720619202,0.0,0.0,0.6222922205924988,0.24245890974998474,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_vs_inactive,GM12878,0,0.2580139009016673,28,2,6,5,2,1,0.4063294748566194,85,0,3,7,1,2,0.28455546172188445,0,0,0.19582499390703767,1,7,0.4336105430973511,0.8429495096206665,0.0,0.0,0.6473110318183899,0.2627972364425659,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_vs_inactive,GM12878,0,0.2580139009016673,28,2,6,5,2,1,0.4063294748566194,85,0,3,7,1,2,0.28455546172188445,0,0,0.19582499390703767,1,7,0.4355240350260454,0.8429539799690247,0.0,0.0,0.6375458836555481,0.25016459822654724,0.0,0.5,1.0,1.0,0.0,0.0
train,active_vs_inactive,GM12878,1,0.31418209217421733,14,0,8,7,1,1,0.012296243301589526,42,2,4,4,2,1,0.08894154258252883,1,49,0.3082580512822486,2,42,0.43221606320025874,0.8432721495628357,0.006634146440774202,0.591304361820221,0.7170320153236389,0.3186434507369995,0.013121080584824085,0.5028899312019348,0.9991456866264343,0.9933658242225647,0.0008542969590052962,0.050143368542194366
test,active_vs_inactive,GM12878,1,0.31418209217421733,14,0,8,7,1,1,0.012296243301589526,42,2,4,4,2,1,0.08894154258252883,1,49,0.3082580512822486,2,42,0.46253773220814764,0.8426487445831299,0.0039024390280246735,0.4000000059604645,0.596565842628479,0.2244148999452591,0.007729468401521444,0.5014059543609619,0.9989094734191895,0.9960975646972656,0.0010905521921813488,0.026157423853874207
subtrain,active_vs_inactive,GM12878,1,0.31418209217421733,14,0,8,7,1,1,0.012296243301589526,42,2,4,4,2,1,0.08894154258252883,1,49,0.3082580512822486,2,42,0.43195875361561775,0.8432750701904297,0.006707317195832729,0.5913978219032288,0.7179991006851196,0.3196154832839966,0.013264198787510395,0.502921998500824,0.9991366267204285,0.9932926893234253,0.0008633910911157727,0.050426412373781204
valid,active_vs_inactive,GM12878,1,0.31418209217421733,14,0,8,7,1,1,0.012296243301589526,42,2,4,4,2,1,0.08894154258252883,1,49,0.3082580512822486,2,42,0.4332760771115621,0.8432604074478149,0.006341463420540094,0.5909090638160706,0.7131588459014893,0.3147563934326172,0.012548262253403664,0.5027617812156677,0.9991821050643921,0.9936585426330566,0.0008179215947166085,0.04899496212601662
train,active_vs_inactive,GM12878,2,0.040913261713301924,85,0,6,6,1,1,0.048514040376583134,99,1,5,7,2,1,0.011520591898954699,1,35,0.34862459282559605,2,28,0.4362903680871515,0.8429810404777527,0.0002926829329226166,0.75,0.6847028136253357,0.3082828223705292,0.0005851375171914697,0.5001372694969177,0.9999818205833435,0.9997073411941528,1.8176529920310713e-05,0.012758473865687847
test,active_vs_inactive,GM12878,2,0.040913261713301924,85,0,6,6,1,1,0.048514040376583134,99,1,5,7,2,1,0.011520591898954699,1,35,0.34862459282559605,2,28,0.44813709729351103,0.8428938984870911,0.00019512194558046758,0.25,0.6263965964317322,0.25124266743659973,0.0003899395524058491,0.5000430345535278,0.999890923500061,0.9998048543930054,0.00010905521776294336,0.0028286625165492296
subtrain,active_vs_inactive,GM12878,2,0.040913261713301924,85,0,6,6,1,1,0.048514040376583134,99,1,5,7,2,1,0.011520591898954699,1,35,0.34862459282559605,2,28,0.436226289865433,0.8429686427116394,0.00018292682943865657,0.75,0.6848804950714111,0.30854499340057373,0.00036576445563696325,0.5000857710838318,0.9999886155128479,0.9998170733451843,1.1360409189364873e-05,0.010086333379149437
valid,active_vs_inactive,GM12878,2,0.040913261713301924,85,0,6,6,1,1,0.048514040376583134,99,1,5,7,2,1,0.011520591898954699,1,35,0.34862459282559605,2,28,0.436485962248316,0.8430306315422058,0.0007317073177546263,0.75,0.6840189695358276,0.3073346018791199,0.001461988314986229,0.5003431439399719,0.9999545812606812,0.9992682933807373,4.544008697848767e-05,0.020173924043774605
train,active_enhancers_vs_inactive_enhancers,H1,0,0.4845360830327332,42,0,6,6,2,2,0.14875556217480354,85,1,5,5,2,1,0.3054387243655152,0,0,0.058108936627244014,0,0,0.18560230852377535,0.9521015882492065,0.0032921810634434223,0.7272727489471436,0.7005515694618225,0.15844853222370148,0.006554690655320883,0.5016149878501892,0.9999377727508545,0.9967077970504761,6.22432489763014e-05,0.04684543237090111
test,active_enhancers_vs_inactive_enhancers,H1,0,0.4845360830327332,42,0,6,6,2,2,0.14875556217480354,85,1,5,5,2,1,0.3054387243655152,0,0,0.058108936627244014,0,0,0.1887638182938099,0.9520423412322998,0.0016447368543595076,1.0,0.6757234334945679,0.14197900891304016,0.003284072270616889,0.5008223652839661,1.0,0.9983552694320679,0.0,0.03957085683941841
subtrain,active_enhancers_vs_inactive_enhancers,H1,0,0.4845360830327332,42,0,6,6,2,2,0.14875556217480354,85,1,5,5,2,1,0.3054387243655152,0,0,0.058108936627244014,0,0,0.18450871456719045,0.9521505236625671,0.0036008229944854975,0.875,0.7062051892280579,0.16592836380004883,0.0071721309795975685,0.5017874240875244,0.9999740719795227,0.9963991641998291,2.593495446490124e-05,0.054378535598516464
valid,active_enhancers_vs_inactive_enhancers,H1,0,0.4845360830327332,42,0,6,6,2,2,0.14875556217480354,85,1,5,5,2,1,0.3054387243655152,0,0,0.058108936627244014,0,0,0.18913882598280907,0.9519059658050537,0.002057613106444478,0.3333333432674408,0.6779305338859558,0.13131730258464813,0.004089979454874992,0.5009250640869141,0.9997925162315369,0.9979423880577087,0.00020746888185385615,0.022979840636253357
train,active_enhancers_vs_inactive_enhancers,H1,1,0.3728155371618591,14,0,4,5,2,2,0.31699559961434887,28,1,3,5,2,1,0.16828711200619934,0,21,0.0467541132948802,0,64,0.19036949804109154,0.9520028233528137,0.0,0.0,0.6933216452598572,0.15591488778591156,0.0,0.5,1.0,1.0,0.0,0.0
test,active_enhancers_vs_inactive_enhancers,H1,1,0.3728155371618591,14,0,4,5,2,2,0.31699559961434887,28,1,3,5,2,1,0.16828711200619934,0,21,0.0467541132948802,0,64,0.19260504484176635,0.9519633650779724,0.0,0.0,0.6790628433227539,0.14482268691062927,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_enhancers_vs_inactive_enhancers,H1,1,0.3728155371618591,14,0,4,5,2,2,0.31699559961434887,28,1,3,5,2,1,0.16828711200619934,0,21,0.0467541132948802,0,64,0.1902010140460242,0.9520023465156555,0.0,0.0,0.6944279670715332,0.15321584045886993,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_enhancers_vs_inactive_enhancers,H1,1,0.3728155371618591,14,0,4,5,2,2,0.31699559961434887,28,1,3,5,2,1,0.16828711200619934,0,21,0.0467541132948802,0,64,0.19070807471871376,0.9520047307014465,0.0,0.0,0.6887261271476746,0.16824223101139069,0.0,0.5,1.0,1.0,0.0,0.0
