loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc,val_loss,val_accuracy,val_recall,val_precision,val_AUROC,val_AUPRC,val_f1_score,val_balanced_accuracy,val_specificity,val_miss_rate,val_fall_out,val_mcc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/DenseRectangularMetaLayer_0_activity_regularizer_l1,config/DenseRectangularMetaLayer_0_activity_regularizer_l2,config/DenseRectangularMetaLayer_0_bias_regularizer_l1,config/DenseRectangularMetaLayer_0_bias_regularizer_l2,config/DenseRectangularMetaLayer_0_dropout_rate,config/DenseRectangularMetaLayer_0_kernel_regularizer_l1,config/DenseRectangularMetaLayer_0_kernel_regularizer_l2,config/DenseRectangularMetaLayer_0_layers,config/DenseRectangularMetaLayer_0_units,config/DenseRectangularMetaLayer_1_activity_regularizer_l1,config/DenseRectangularMetaLayer_1_activity_regularizer_l2,config/DenseRectangularMetaLayer_1_bias_regularizer_l1,config/DenseRectangularMetaLayer_1_bias_regularizer_l2,config/DenseRectangularMetaLayer_1_dropout_rate,config/DenseRectangularMetaLayer_1_kernel_regularizer_l1,config/DenseRectangularMetaLayer_1_kernel_regularizer_l2,config/DenseRectangularMetaLayer_1_layers,config/DenseRectangularMetaLayer_1_units,config/DenseRectangularMetaLayer_2_activity_regularizer_l1,config/DenseRectangularMetaLayer_2_activity_regularizer_l2,config/DenseRectangularMetaLayer_2_bias_regularizer_l1,config/DenseRectangularMetaLayer_2_bias_regularizer_l2,config/DenseRectangularMetaLayer_2_dropout_rate,config/DenseRectangularMetaLayer_2_kernel_regularizer_l1,config/DenseRectangularMetaLayer_2_kernel_regularizer_l2,config/DenseRectangularMetaLayer_2_layers,config/DenseRectangularMetaLayer_2_units,config/DenseRectangularMetaLayer_3_activity_regularizer_l1,config/DenseRectangularMetaLayer_3_activity_regularizer_l2,config/DenseRectangularMetaLayer_3_bias_regularizer_l1,config/DenseRectangularMetaLayer_3_bias_regularizer_l2,config/DenseRectangularMetaLayer_3_dropout_rate,config/DenseRectangularMetaLayer_3_kernel_regularizer_l1,config/DenseRectangularMetaLayer_3_kernel_regularizer_l2,config/DenseRectangularMetaLayer_3_layers,config/DenseRectangularMetaLayer_3_units,logdir
0.4309496372904309,0.87793195,0.5020898,0.7485427,0.8588396999999999,0.692198,0.6010329000000001,0.73213905,0.9621883,0.49791019999999997,0.037811697000000005,0.5470564,0.4703973144292831,0.86776614,0.41208199999999995,0.75419545,0.83952826,0.65163493,0.5329613000000001,0.6909901999999999,0.96989846,0.58791804,0.030101547000000003,0.49234079999999997,5.242085933685303,True,,,10,48f30d16f9c9414bb3844cc340f11d3f,2021-01-14_15-01-57,1610636517,67.11563372612,24322,fc60b1c56261,192.168.127.128,67.11563372612,0,10,4905c516,0.003745401188473625,0.009507143064099163,0.007319939418114051,0.005986584841970366,0.07800932022121826,0.0015599452033620265,0.0005808361216819946,2.5985284373248057,38.47136075156536,0.007080725777960455,0.00020584494295802447,0.009699098521619943,0.008324426408004218,0.10616955533913808,0.0018182496720710061,0.001834045098534338,0.9127267288786132,33.58441162446322,0.004319450186421158,0.002912291401980419,0.006118528947223795,0.0013949386065204184,0.14607232426760908,0.003663618432936917,0.004560699842170359,2.3555278841790406,12.779122058135023,0.005142344384136116,0.005924145688620425,0.00046450412719997725,0.006075448519014384,0.08526206184364576,0.0006505159298527952,0.009488855372533333,2.896896099223678,51.73743027945351,"/root/ray_results/active_enhancers_vs_inactive_enhancers-0/_inner_4905c516_1_DenseRectangularMetaLayer_0_activity_regularizer_l1=0.0037454,DenseRectangularMetaLayer_0_activity_regularizer_l_2021-01-14_15-00-48"
0.3633204830642936,0.8807959999999999,0.5155723,0.7558806,0.86439204,0.6967791999999999,0.61301696,0.7391221,0.9626719000000001,0.48442766,0.037328094,0.55947655,0.36426294818520544,0.87843174,0.5,0.7530463000000001,0.86898595,0.6930682,0.6009725,0.7316246999999999,0.9632495000000001,0.5,0.036750484,0.548243,4.977434158325195,False,,,9,8307e0656d734318a7b2a0598e2d0217,2021-01-14_15-01-48,1610636508,58.609514474868774,24295,fc60b1c56261,192.168.127.128,58.609514474868774,0,9,490adae2,0.0030461376917337067,0.0009767211400638386,0.006842330265121569,0.004401524937396013,0.06101911742238941,0.004951769101112702,0.00034388521115218395,2.7279612062363463,16.561918822401083,0.00662522284353982,0.0031171107608941096,0.005200680211778108,0.005467102793432797,0.09242722776276352,0.009695846277645586,0.007751328233611146,2.8184968246925672,57.268950427369525,0.005978999788110851,0.009218742350231169,0.000884925020519195,0.001959828624191452,0.022613644455269033,0.0032533033076326437,0.0038867728968948203,0.8140470953216877,53.03920058572348,0.003567533266935893,0.0028093450968738076,0.005426960831582485,0.0014092422497476264,0.40109849037701983,0.0007455064367977082,0.009868869366005173,2.3167343078899725,12.717803618187034,"/root/ray_results/active_enhancers_vs_inactive_enhancers-0/_inner_490adae2_2_DenseRectangularMetaLayer_0_activity_regularizer_l1=0.0030461,DenseRectangularMetaLayer_0_activity_regularizer_l_2021-01-14_15-00-48"
0.33272478752628115,0.8816108,0.515033,0.76125944,0.8672073,0.7020287,0.61439484,0.7394116,0.96379024,0.48496696,0.036209762,0.5621126000000001,0.3309804409742355,0.8802094000000001,0.50755125,0.7582595,0.8682849,0.7010694000000001,0.6080774999999999,0.7356421999999999,0.9637331,0.49244875,0.036266923,0.5558126999999999,3.856421947479248,False,,,36,53dd9ee9cf05446597d0eadd9b75d5ba,2021-01-14_15-03-18,1610636598,148.589262008667,24298,fc60b1c56261,192.168.127.128,148.589262008667,0,36,490cbd44,5.5221171236023996e-05,0.008154614284548342,0.007068573438476171,0.007290071680409873,0.38563517334297287,0.0007404465173409036,0.003584657285442726,0.34760717857538914,55.238619256037985,0.006232981268275579,0.003308980248526492,0.0006355835028602363,0.003109823217156622,0.16259166101337352,0.007296061783380641,0.006375574713552132,2.6616382277289796,30.221755210364755,0.001195942459383017,0.00713244787222995,0.007607850486168974,0.005612771975694962,0.3854835899772805,0.004937955963643908,0.0052273282938199404,1.282623055075649,1.626824111622092,0.0010789142699330445,0.0003142918568673425,0.006364104112637804,0.0031435598107632666,0.2542853455823514,0.009075664739260931,0.0024929222914887497,1.2311487691068892,48.355272866755115,"/root/ray_results/active_enhancers_vs_inactive_enhancers-0/_inner_490cbd44_3_DenseRectangularMetaLayer_0_activity_regularizer_l1=5.5221e-05,DenseRectangularMetaLayer_0_activity_regularizer__2021-01-14_15-00-48"
0.37177197434661896,0.88042563,0.49615747,0.76890934,0.85799533,0.6915654999999999,0.6031304,0.73136425,0.966571,0.50384253,0.033429045,0.55441904,0.3770370729267597,0.8770492,0.42233009999999993,0.8181818000000001,0.8619205,0.68961924,0.55709714,0.70064765,0.97896516,0.5776699000000001,0.021034816,0.5305267,4.384984254837036,False,,,7,d28502723d6b4790b134b23a27ab61c9,2021-01-14_15-01-32,1610636492,42.22776794433594,24320,fc60b1c56261,192.168.127.128,42.22776794433594,0,7,490e668a,0.0022879816549162247,0.0007697990982879299,0.00289751452913768,0.0016122128725400441,0.46484882617128653,0.008081203795644169,0.006334037565104235,2.614381770563153,51.435012921543326,0.0018657005888603583,0.008925589984899777,0.005393422419156507,0.008074401551640626,0.4480456499617466,0.0031800347497186387,0.0011005192452767675,0.683805487625825,27.334898472080404,0.008180147659224932,0.008607305832563434,6.952130531190704e-05,0.005107473025775657,0.2087055015743895,0.0022210781047073028,0.001198653673336828,1.0128455142108839,60.346221050401226,0.0032320293202075523,0.005187906217433661,0.007030189588951779,0.00363629602379294,0.48589104136048034,0.009624472949421113,0.0025178229582536417,1.4917455176771564,19.25621182827326,"/root/ray_results/active_enhancers_vs_inactive_enhancers-0/_inner_490e668a_4_DenseRectangularMetaLayer_0_activity_regularizer_l1=0.002288,DenseRectangularMetaLayer_0_activity_regularizer_l2_2021-01-14_15-00-48"
0.3196293277791339,0.88420326,0.5206957,0.77286375,0.8706127,0.7093824000000001,0.6222006999999999,0.74319506,0.9656944,0.47930429999999996,0.034305576000000004,0.572025,0.3229869354516268,0.8809007,0.46332255,0.80280375,0.86858106,0.70539856,0.5875513000000001,0.7189074000000001,0.97449225,0.5366774999999999,0.025507737000000003,0.5507956,4.2459683418273935,False,,,31,8393f5f65034415ab5abb88456e06234,2021-01-14_15-04-11,1610636651,144.35038113594058,24270,fc60b1c56261,192.168.127.128,144.35038113594058,0,31,4910c290,0.002848404943774676,0.00036886947354532797,0.006095643339798969,0.005026790232288615,0.025739375624994676,0.0027864646423661145,0.009082658859666538,0.7186856720009173,9.273271813838278,0.00489452760277563,0.009856504541106008,0.0024205527151150044,0.006721355474058785,0.3808098076643588,0.0023763754399239966,0.007282163486118596,1.1033493981577598,40.46757315798909,0.006335297107608947,0.005357746840747585,0.0009028977005440831,0.00835302495589238,0.16039003248586792,0.0018651851039985423,0.0004077514155476392,1.7726788295647253,43.364119157906075,0.00016587828927856153,0.0051209305829928095,0.0022649577519793795,0.006451727904094499,0.08718321450249572,0.006909377381024659,0.003867353463005374,2.8101899662102037,8.801340425343568,"/root/ray_results/active_enhancers_vs_inactive_enhancers-0/_inner_4910c290_5_DenseRectangularMetaLayer_0_activity_regularizer_l1=0.0028484,DenseRectangularMetaLayer_0_activity_regularizer_l_2021-01-14_15-01-45"
0.33589859004609585,0.88096887,0.518134,0.75500983,0.867822,0.70126855,0.61453587,0.7402215999999999,0.9623091999999999,0.48186597,0.037690796,0.5605800999999999,0.3338283598423004,0.87912303,0.5188781,0.7434312,0.86947095,0.7029898,0.6111816999999999,0.73937136,0.9598646000000001,0.4811219,0.040135395,0.5545818,3.105891466140747,False,,,16,b6f701f738944d88b05c40c7282fe7d7,2021-01-14_15-02-53,1610636573,57.91188716888428,24274,fc60b1c56261,192.168.127.128,57.91188716888428,0,16,6b2a2858,0.003410663510502585,0.0011347352124058908,0.009246936182785628,0.00877339353380981,0.1289708138575778,0.006599840460341791,0.008172222002012158,1.6656024347983869,33.897637014784415,0.002418522909004517,0.0009310276780589922,0.008972157579533268,0.009004180571633305,0.31655072863663397,0.003390297910487007,0.003492095746126609,2.177867036610718,57.415056636964934,0.008870864242651173,0.007798755458576239,0.006420316461542877,0.0008413996499504883,0.08081435704730688,0.008985541885270792,0.006064290596595899,0.027591154849888944,6.494178743426055,0.006635017691080558,5.061583846218687e-05,0.0016080805141749867,0.005487337893665861,0.3459475988463466,0.006519612595026005,0.0022426930946055977,2.1365376640426077,15.183941599795205,"/root/ray_results/active_enhancers_vs_inactive_enhancers-0/_inner_6b2a2858_6_DenseRectangularMetaLayer_0_activity_regularizer_l1=0.0034107,DenseRectangularMetaLayer_0_activity_regularizer_l_2021-01-14_15-01-53"
0.3351528223361694,0.8825243,0.5159768,0.76616615,0.86776817,0.70535916,0.6166613000000001,0.7403369000000001,0.9646969999999999,0.48402318,0.035303008,0.56539947,0.33494933918118475,0.87892556,0.50863,0.74960256,0.86977327,0.7033505999999999,0.60604113,0.73527485,0.9619197,0.49137002,0.03808027,0.5517121,4.223257064819337,False,,,20,4069957d61f44228b125b2f9ad6705af,2021-01-14_15-03-34,1610636614,95.45093059539795,24269,fc60b1c56261,192.168.127.128,95.45093059539795,0,20,70206250,0.0032539969815926773,0.007464914051180242,0.006496328990472147,0.008492234104941779,0.3288064461501717,0.005683086033354716,0.0009367476782809247,1.1031474091783005,16.97295153163043,0.0024398964337908357,0.009730105547524456,0.003930977246667604,0.008920465551771133,0.31556931299863145,0.007948113035416484,0.005026370931051921,1.7307116538790774,31.52113240440729,0.001952429877980445,0.007224521152615054,0.002807723624408558,0.0002431596643145384,0.3227361479535839,0.0017711067940704894,0.009404585843529142,2.861785731007762,58.551320974108705,0.003701587002554444,0.0001545661652886743,0.009283185625877254,0.004281841483173144,0.4833274095218348,0.009636199770892528,0.0085300945546736,0.8833466762087571,24.646254630523217,"/root/ray_results/active_enhancers_vs_inactive_enhancers-0/_inner_70206250_7_DenseRectangularMetaLayer_0_activity_regularizer_l1=0.003254,DenseRectangularMetaLayer_0_activity_regularizer_l2_2021-01-14_15-01-57"
0.3338274741757329,0.8818083000000001,0.5074827999999999,0.7684769,0.8654146999999999,0.70124245,0.61128706,0.73660374,0.96572465,0.49251720000000004,0.034275353,0.5613355,0.3330259382724762,0.8803081,0.46709818,0.7944954000000001,0.8685191999999999,0.7034319,0.5883151999999999,0.72000945,0.9729207000000001,0.5329018,0.027079303,0.5490729999999999,2.935244083404541,False,,,19,368cb5fb44a046629aeefbdac7d30235,2021-01-14_15-04-07,1610636647,65.6391248703003,24271,fc60b1c56261,192.168.127.128,65.6391248703003,0,19,724ff05e,0.00851136671516857,0.0031692200515627766,0.0016949274668609249,0.005568012624583502,0.4680773870803905,0.0069602979667497305,0.00570061170089365,0.2915294813123056,39.36046250874686,0.009900538501042633,0.0014008401523652404,0.005183296523637367,0.008773730719279555,0.3703843088771022,0.00697015740995268,0.007024840839871093,1.0784734536592655,18.789878032927575,0.008093611554785137,0.008101133946791808,0.008670723185801038,0.009132405525564713,0.2556711994304689,0.005015162946871996,0.007982951789667752,1.9498917923332955,44.925880144493014,0.00795792669436101,0.008900053418175664,0.003379951568515358,0.00375582952639944,0.0469909699204345,0.00578280140996174,0.00035942273796742087,1.3967940543973805,34.729256621284904,"/root/ray_results/active_enhancers_vs_inactive_enhancers-0/_inner_724ff05e_8_DenseRectangularMetaLayer_0_activity_regularizer_l1=0.0085114,DenseRectangularMetaLayer_0_activity_regularizer_l_2021-01-14_15-02-59"
0.3441105393852801,0.8806478999999999,0.5237967,0.74898785,0.86247706,0.6987491,0.61647093,0.7422217,0.9606468,0.47620332,0.03935318,0.5607059,0.3544962406158447,0.87290144,0.3764833,0.8419783000000002,0.8632648999999999,0.6942166999999999,0.5203131,0.68032336,0.98416346,0.62351674,0.015836557,0.50873715,4.544190406799316,True,,,10,b2f1f25afcd945249299a5ea06156d36,2021-01-14_15-04-52,1610636692,54.6712212562561,24268,fc60b1c56261,192.168.127.128,54.6712212562561,0,10,978e924e,0.002865412521282844,0.005908332605690108,0.0003050024993904943,0.00037348188749214417,0.4113002803298291,0.003601906414112629,0.0012706051265188479,1.566729780164413,49.279587398311094,0.002158210274968432,0.0062289047581900025,0.00085347464993768,0.000516817211686077,0.265677315784074,0.005406351216101065,0.006374299014982066,2.178274001167985,62.454533085602215,0.0051630034830119536,0.0032295647294124596,0.007951861947687038,0.0027083225126207423,0.21948571035281805,0.0007845638134226596,0.0002535074341545751,2.887945244033775,53.50272771278117,0.00695974206093698,0.004089529444142699,0.0017329432007084577,0.0015643704267108605,0.12512144908229766,0.005492266647061205,0.0071459592270006235,1.9805921301531937,17.91576940454034,"/root/ray_results/active_enhancers_vs_inactive_enhancers-0/_inner_978e924e_9_DenseRectangularMetaLayer_0_activity_regularizer_l1=0.0028654,DenseRectangularMetaLayer_0_activity_regularizer_l_2021-01-14_15-03-55"
0.5702766890726197,0.8750679,0.45557502,0.76778007,0.8088774999999999,0.64953685,0.5718396,0.71234244,0.9691099,0.54442495,0.030890131,0.5277900999999999,0.6119392290711403,0.86885244,0.4449838,0.7339858,0.8031915,0.6443555999999999,0.55406314,0.7044189000000001,0.96385396,0.55501616,0.036146034,0.5033366,4.6743574142456055,False,,,9,e874e8fb40c949e6b2db527071eec531,2021-01-14_15-04-50,1610636690,51.24124884605408,24272,fc60b1c56261,192.168.127.128,51.24124884605408,0,9,b8f0e266,0.009548652806631941,0.0073789691669576855,0.0055435405251140065,0.006117207462343522,0.20980003121389496,0.002477309895011575,0.003559726786512616,2.2735383313931075,0.9211832723043756,0.0011607264050691624,0.0004600264202175275,0.00040728802318970136,0.008554605840110072,0.35182892969001184,0.004741738290873252,0.0009783416065100147,1.4748476253504972,30.302193329956204,0.0017320186991001518,0.0043385164923797305,0.003985047343973734,0.006158500980522165,0.3175468254338219,0.00045304009772044517,0.0037461261462647124,1.8775797471427091,32.20072054912561,0.008564898411883223,0.00658693631618945,0.001629344270814297,0.0007056874740042985,0.3212096391031578,0.00026511310541621816,0.005857755812734633,2.820690724274873,36.83034738405625,"/root/ray_results/active_enhancers_vs_inactive_enhancers-0/_inner_b8f0e266_10_DenseRectangularMetaLayer_0_activity_regularizer_l1=0.0095487,DenseRectangularMetaLayer_0_activity_regularizer__2021-01-14_15-03-57"
